1712599090467861761 ('EPT', 'ASK') 1 5255 -754
[CANCELLED] 1712599104382941310 ('BRV', 'BID')
[REJECTED] 1712599104382941313 ('EPT', 'BID')
[REJECTED] 1712599104382941314 ('EPT', 'ASK')
1712599104382941318 ('MKU', 'ASK') 1 4616 -11
1712599104382941322 ('BRV', 'ASK') 1 5190 -26
[REJECTED] 1712599104382941323 ('EPT', 'BID')
1712599104382941320 ('IGM', 'ASK') 2 5787 0
[CANCELLED] 1712599104382941315 ('DLO', 'BID')
[CANCELLED] 1712599104382941316 ('DLO', 'ASK')
[CANCELLED] 1712599104382941317 ('MKU', 'BID')
[CANCELLED] 1712599104382941319 ('IGM', 'BID')
[CANCELLED] 1712599104382941321 ('BRV', 'BID')
[REJECTED] 1712599104382941324 ('EPT', 'BID')
[REJECTED] 1712599104382941325 ('EPT', 'ASK')
1712599104382941330 ('IGM', 'BID') 2 5786 2
1712599104382941332 ('BRV', 'BID') 3 5215 3
[REJECTED] 1712599104382941334 ('EPT', 'BID')
1712599104382941328 ('MKU', 'BID') 3 4602 0
1712599104382941327 ('DLO', 'ASK') 7 5049 0
[CANCELLED] 1712599104382941326 ('DLO', 'BID')
[CANCELLED] 1712599104382941329 ('MKU', 'ASK')
[CANCELLED] 1712599104382941331 ('IGM', 'ASK')
[CANCELLED] 1712599104382941333 ('BRV', 'ASK')
[REJECTED] 1712599104382941335 ('EPT', 'BID')
[REJECTED] 1712599104382941336 ('EPT', 'ASK')
1712599104382941339 ('MKU', 'BID') 1 4577 29
1712599104382941341 ('IGM', 'BID') 1 5764 25
[REJECTED] 1712599104382941345 ('EPT', 'BID')
1712599104382941343 ('BRV', 'BID') 1 5180 0
1712599104382941344 ('BRV', 'ASK') 2 5184 0
1712599104382941342 ('IGM', 'ASK') 2 5795 0
[CANCELLED] 1712599104382941337 ('DLO', 'BID')
[CANCELLED] 1712599104382941338 ('DLO', 'ASK')
[CANCELLED] 1712599104382941340 ('MKU', 'ASK')
[REJECTED] 1712599104382941346 ('EPT', 'BID')
[REJECTED] 1712599104382941347 ('EPT', 'ASK')
1712599104382941349 ('DLO', 'ASK') 2 5059 0
1712599104382941350 ('MKU', 'BID') 1 4545 8
1712599104382941353 ('IGM', 'ASK') 1 5792 -32
1712599104382941354 ('BRV', 'BID') 1 5152 23
[REJECTED] 1712599104382941356 ('EPT', 'BID')
1712599104382941348 ('DLO', 'BID') 5 5057 0
1712599104382941355 ('BRV', 'ASK') 1 5180 0
[CANCELLED] 1712599104382941351 ('MKU', 'ASK')
[CANCELLED] 1712599104382941352 ('IGM', 'BID')
[REJECTED] 1712599104382941357 ('EPT', 'BID')
[REJECTED] 1712599104382941358 ('EPT', 'ASK')
1712599104382941362 ('MKU', 'ASK') 4 4545 -4
1712599104382941363 ('IGM', 'BID') 2 5867 6
[REJECTED] 1712599104382941367 ('EPT', 'BID')
1712599104382941360 ('DLO', 'ASK') 1 5059 0
1712599104382941365 ('BRV', 'BID') 1 5181 0
[CANCELLED] 1712599104382941359 ('DLO', 'BID')
[CANCELLED] 1712599104382941361 ('MKU', 'BID')
[CANCELLED] 1712599104382941364 ('IGM', 'ASK')
[CANCELLED] 1712599104382941366 ('BRV', 'ASK')
[REJECTED] 1712599104382941368 ('EPT', 'BID')
[REJECTED] 1712599104382941369 ('EPT', 'ASK')
1712599104382941370 ('DLO', 'BID') 2 5059 3
1712599104382941376 ('BRV', 'BID') 1 5120 31
[REJECTED] 1712599104382941378 ('EPT', 'BID')
1712599104382941373 ('MKU', 'ASK') 1 4565 0
1712599104382941375 ('IGM', 'ASK') 2 5862 0
[CANCELLED] 1712599104382941371 ('DLO', 'ASK')
[CANCELLED] 1712599104382941372 ('MKU', 'BID')
[CANCELLED] 1712599104382941374 ('IGM', 'BID')
[CANCELLED] 1712599104382941377 ('BRV', 'ASK')
[REJECTED] 1712599104382941379 ('EPT', 'BID')
[REJECTED] 1712599104382941380 ('EPT', 'ASK')
1712599104382941381 ('DLO', 'BID') 1 5031 1
1712599104382941384 ('MKU', 'ASK') 1 4591 -18
1712599104382941386 ('IGM', 'ASK') 1 5876 -8
[REJECTED] 1712599104382941389 ('EPT', 'BID')
1712599104382941388 ('BRV', 'ASK') 3 5099 0
1712599104382941387 ('BRV', 'BID') 1 5090 0
[CANCELLED] 1712599104382941382 ('DLO', 'ASK')
[CANCELLED] 1712599104382941383 ('MKU', 'BID')
[CANCELLED] 1712599104382941385 ('IGM', 'BID')
[REJECTED] 1712599104382941390 ('EPT', 'BID')
[REJECTED] 1712599104382941391 ('EPT', 'ASK')
1712599104382941394 ('MKU', 'BID') 4 4599 17
1712599104382941397 ('IGM', 'ASK') 1 5937 -17
1712599104382941398 ('BRV', 'BID') 2 5106 4
[REJECTED] 1712599104382941400 ('EPT', 'BID')
[CANCELLED] 1712599104382941392 ('DLO', 'BID')
[CANCELLED] 1712599104382941393 ('DLO', 'ASK')
[CANCELLED] 1712599104382941395 ('MKU', 'ASK')
[CANCELLED] 1712599104382941396 ('IGM', 'BID')
[CANCELLED] 1712599104382941399 ('BRV', 'ASK')
[REJECTED] 1712599104382941401 ('EPT', 'BID')
[REJECTED] 1712599104382941402 ('EPT', 'ASK')
1712599104382941407 ('IGM', 'BID') 4 5938 3
1712599104382941409 ('BRV', 'BID') 1 5075 9
[REJECTED] 1712599104382941411 ('EPT', 'BID')
1712599104382941405 ('MKU', 'BID') 1 4606 0
1712599104382941403 ('DLO', 'BID') 2 5027 0
1712599104382941408 ('IGM', 'ASK') 1 5950 0
[CANCELLED] 1712599104382941404 ('DLO', 'ASK')
[CANCELLED] 1712599104382941406 ('MKU', 'ASK')
[CANCELLED] 1712599104382941410 ('BRV', 'ASK')
[REJECTED] 1712599104382941412 ('EPT', 'BID')
[REJECTED] 1712599104382941413 ('EPT', 'ASK')
1712599104382941414 ('DLO', 'BID') 1 4999 6
1712599104382941419 ('IGM', 'ASK') 1 5942 -10
1712599104382941421 ('BRV', 'ASK') 3 5060 -2
[REJECTED] 1712599104382941422 ('EPT', 'BID')
1712599104382941417 ('MKU', 'ASK') 3 4560 0
[CANCELLED] 1712599104382941415 ('DLO', 'ASK')
[CANCELLED] 1712599104382941416 ('MKU', 'BID')
[CANCELLED] 1712599104382941418 ('IGM', 'BID')
[CANCELLED] 1712599104382941420 ('BRV', 'BID')
[REJECTED] 1712599104382941423 ('EPT', 'BID')
[REJECTED] 1712599104382941424 ('EPT', 'ASK')
1712599104382941427 ('MKU', 'BID') 2 4549 6
1712599104382941429 ('IGM', 'BID') 2 5940 9
1712599104382941431 ('BRV', 'BID') 2 5063 1
[REJECTED] 1712599104382941433 ('EPT', 'BID')
[CANCELLED] 1712599104382941425 ('DLO', 'BID')
[CANCELLED] 1712599104382941426 ('DLO', 'ASK')
[CANCELLED] 1712599104382941428 ('MKU', 'ASK')
[CANCELLED] 1712599104382941430 ('IGM', 'ASK')
[CANCELLED] 1712599104382941432 ('BRV', 'ASK')
[REJECTED] 1712599104382941434 ('EPT', 'BID')
[REJECTED] 1712599104382941435 ('EPT', 'ASK')
1712599104382941440 ('IGM', 'BID') 1 5869 39
1712599104382941443 ('BRV', 'ASK') 2 5067 -4
[REJECTED] 1712599104382941444 ('EPT', 'BID')
1712599104382941437 ('DLO', 'ASK') 7 5007 0
1712599104382941439 ('MKU', 'ASK') 2 4540 0
[CANCELLED] 1712599104382941436 ('DLO', 'BID')
[CANCELLED] 1712599104382941438 ('MKU', 'BID')
[CANCELLED] 1712599104382941441 ('IGM', 'ASK')
[CANCELLED] 1712599104382941442 ('BRV', 'BID')
[REJECTED] 1712599104382941445 ('EPT', 'BID')
[REJECTED] 1712599104382941446 ('EPT', 'ASK')
1712599104382941450 ('MKU', 'ASK') 1 4570 -18
1712599104382941451 ('IGM', 'BID') 1 5772 27
[REJECTED] 1712599104382941455 ('EPT', 'BID')
1712599104382941448 ('DLO', 'ASK') 1 5012 0
[CANCELLED] 1712599104382941447 ('DLO', 'BID')
[CANCELLED] 1712599104382941449 ('MKU', 'BID')
[CANCELLED] 1712599104382941452 ('IGM', 'ASK')
[CANCELLED] 1712599104382941453 ('BRV', 'BID')
[CANCELLED] 1712599104382941454 ('BRV', 'ASK')
[REJECTED] 1712599104382941456 ('EPT', 'BID')
[REJECTED] 1712599104382941457 ('EPT', 'ASK')
1712599104382941460 ('MKU', 'BID') 3 4553 13
1712599104382941463 ('IGM', 'ASK') 4 5786 -8
1712599104382941464 ('BRV', 'BID') 3 5050 34
[REJECTED] 1712599104382941466 ('EPT', 'BID')
1712599104382941459 ('DLO', 'ASK') 1 5037 0
1712599104382941458 ('DLO', 'BID') 4 5028 0
[CANCELLED] 1712599104382941461 ('MKU', 'ASK')
[CANCELLED] 1712599104382941462 ('IGM', 'BID')
[CANCELLED] 1712599104382941465 ('BRV', 'ASK')
[REJECTED] 1712599104382941467 ('EPT', 'BID')
[REJECTED] 1712599104382941468 ('EPT', 'ASK')
1712599104382941470 ('DLO', 'ASK') 1 5043 0
1712599104382941474 ('IGM', 'ASK') 1 5818 -9
1712599104382941476 ('BRV', 'ASK') 3 5023 0
[REJECTED] 1712599104382941477 ('EPT', 'BID')
1712599104382941475 ('BRV', 'BID') 1 5014 0
1712599104382941473 ('IGM', 'BID') 2 5805 0
[CANCELLED] 1712599104382941469 ('DLO', 'BID')
[CANCELLED] 1712599104382941471 ('MKU', 'BID')
[CANCELLED] 1712599104382941472 ('MKU', 'ASK')
[REJECTED] 1712599104382941478 ('EPT', 'BID')
[REJECTED] 1712599104382941479 ('EPT', 'ASK')
1712599104382941481 ('DLO', 'ASK') 1 5041 -3
1712599104382941483 ('MKU', 'ASK') 3 4548 -3
1712599104382941484 ('IGM', 'BID') 1 5823 8
1712599104382941486 ('BRV', 'BID') 1 4968 20
[REJECTED] 1712599104382941488 ('EPT', 'BID')
[CANCELLED] 1712599104382941480 ('DLO', 'BID')
[CANCELLED] 1712599104382941482 ('MKU', 'BID')
[CANCELLED] 1712599104382941485 ('IGM', 'ASK')
[CANCELLED] 1712599104382941487 ('BRV', 'ASK')
[REJECTED] 1712599104382941489 ('EPT', 'BID')
[REJECTED] 1712599104382941490 ('EPT', 'ASK')
1712599104382941491 ('DLO', 'BID') 3 5037 13
1712599104382941493 ('MKU', 'BID') 3 4550 5
1712599104382941496 ('IGM', 'ASK') 2 5801 -1
[REJECTED] 1712599104382941499 ('EPT', 'BID')
1712599104382941498 ('BRV', 'ASK') 2 4958 0
[CANCELLED] 1712599104382941492 ('DLO', 'ASK')
[CANCELLED] 1712599104382941494 ('MKU', 'ASK')
[CANCELLED] 1712599104382941495 ('IGM', 'BID')
[CANCELLED] 1712599104382941497 ('BRV', 'BID')
[REJECTED] 1712599104382941500 ('EPT', 'BID')
[REJECTED] 1712599104382941501 ('EPT', 'ASK')
1712599104382941504 ('MKU', 'BID') 1 4523 30
[REJECTED] 1712599104382941510 ('EPT', 'BID')
1712599104382941506 ('IGM', 'BID') 2 5810 0
1712599104382941502 ('DLO', 'BID') 1 5039 0
1712599104382941508 ('BRV', 'BID') 2 5008 0
[CANCELLED] 1712599104382941503 ('DLO', 'ASK')
[CANCELLED] 1712599104382941505 ('MKU', 'ASK')
[CANCELLED] 1712599104382941507 ('IGM', 'ASK')
[CANCELLED] 1712599104382941509 ('BRV', 'ASK')
[REJECTED] 1712599104382941511 ('EPT', 'BID')
[REJECTED] 1712599104382941512 ('EPT', 'ASK')
1712599104382941515 ('MKU', 'BID') 1 4453 0
1712599104382941517 ('IGM', 'BID') 1 5774 14
1712599104382941519 ('BRV', 'BID') 1 4933 36
[REJECTED] 1712599104382941521 ('EPT', 'BID')
1712599104382941516 ('MKU', 'ASK') 3 4457 0
1712599104382941513 ('DLO', 'BID') 1 5032 0
[CANCELLED] 1712599104382941514 ('DLO', 'ASK')
[CANCELLED] 1712599104382941518 ('IGM', 'ASK')
[CANCELLED] 1712599104382941520 ('BRV', 'ASK')
[REJECTED] 1712599104382941522 ('EPT', 'BID')
[REJECTED] 1712599104382941523 ('EPT', 'ASK')
1712599104382941527 ('MKU', 'ASK') 1 4504 -17
1712599104382941530 ('BRV', 'BID') 1 4857 20
[REJECTED] 1712599104382941532 ('EPT', 'BID')
1712599104382941524 ('DLO', 'BID') 1 5031 0
[CANCELLED] 1712599104382941525 ('DLO', 'ASK')
[CANCELLED] 1712599104382941526 ('MKU', 'BID')
[CANCELLED] 1712599104382941528 ('IGM', 'BID')
[CANCELLED] 1712599104382941529 ('IGM', 'ASK')
[CANCELLED] 1712599104382941531 ('BRV', 'ASK')
[REJECTED] 1712599104382941533 ('EPT', 'BID')
[REJECTED] 1712599104382941534 ('EPT', 'ASK')
1712599104382941537 ('MKU', 'BID') 2 4504 6
[REJECTED] 1712599104382941543 ('EPT', 'BID')
1712599104382941540 ('IGM', 'ASK') 4 5773 0
1712599104382941542 ('BRV', 'ASK') 4 4846 0
1712599104382941536 ('DLO', 'ASK') 5 5026 0
1712599104382941541 ('BRV', 'BID') 1 4837 0
1712599104382941538 ('MKU', 'ASK') 1 4519 0
[CANCELLED] 1712599104382941535 ('DLO', 'BID')
[CANCELLED] 1712599104382941539 ('IGM', 'BID')
[REJECTED] 1712599104382941544 ('EPT', 'BID')
[REJECTED] 1712599104382941545 ('EPT', 'ASK')
1712599104382941547 ('DLO', 'ASK') 1 5053 -10
1712599104382941549 ('MKU', 'ASK') 2 4539 -19
1712599104382941551 ('IGM', 'ASK') 1 5793 -4
1712599104382941552 ('BRV', 'BID') 1 4802 22
[REJECTED] 1712599104382941554 ('EPT', 'BID')
[CANCELLED] 1712599104382941546 ('DLO', 'BID')
[CANCELLED] 1712599104382941548 ('MKU', 'BID')
[CANCELLED] 1712599104382941550 ('IGM', 'BID')
[CANCELLED] 1712599104382941553 ('BRV', 'ASK')
[REJECTED] 1712599104382941555 ('EPT', 'BID')
[REJECTED] 1712599104382941556 ('EPT', 'ASK')
1712599104382941558 ('DLO', 'ASK') 1 5088 -5
1712599104382941563 ('BRV', 'BID') 1 4762 1
[REJECTED] 1712599104382941565 ('EPT', 'BID')
1712599104382941561 ('IGM', 'BID') 4 5830 0
1712599104382941560 ('MKU', 'ASK') 1 4534 0
1712599104382941564 ('BRV', 'ASK') 2 4772 0
[CANCELLED] 1712599104382941557 ('DLO', 'BID')
[CANCELLED] 1712599104382941559 ('MKU', 'BID')
[CANCELLED] 1712599104382941562 ('IGM', 'ASK')
[REJECTED] 1712599104382941566 ('EPT', 'BID')
[REJECTED] 1712599104382941567 ('EPT', 'ASK')
1712599104382941569 ('DLO', 'ASK') 1 5106 -3
1712599104382941572 ('IGM', 'BID') 1 5754 38
[REJECTED] 1712599104382941576 ('EPT', 'BID')
1712599104382941575 ('BRV', 'ASK') 1 4779 0
1712599104382941571 ('MKU', 'ASK') 1 4544 0
[CANCELLED] 1712599104382941568 ('DLO', 'BID')
[CANCELLED] 1712599104382941570 ('MKU', 'BID')
[CANCELLED] 1712599104382941573 ('IGM', 'ASK')
[CANCELLED] 1712599104382941574 ('BRV', 'BID')
[REJECTED] 1712599104382941577 ('EPT', 'BID')
[REJECTED] 1712599104382941578 ('EPT', 'ASK')
1712599104382941579 ('DLO', 'BID') 5 5111 0
1712599104382941582 ('MKU', 'ASK') 1 4563 -7
1712599104382941586 ('BRV', 'ASK') 1 4802 -8
[REJECTED] 1712599104382941587 ('EPT', 'BID')
1712599104382941584 ('IGM', 'ASK') 3 5723 0
[CANCELLED] 1712599104382941580 ('DLO', 'ASK')
[CANCELLED] 1712599104382941581 ('MKU', 'BID')
[CANCELLED] 1712599104382941583 ('IGM', 'BID')
[CANCELLED] 1712599104382941585 ('BRV', 'BID')
[REJECTED] 1712599104382941588 ('EPT', 'BID')
[REJECTED] 1712599104382941589 ('EPT', 'ASK')
1712599104382941590 ('DLO', 'BID') 1 5081 1
1712599104382941592 ('MKU', 'BID') 5 4569 11
1712599104382941595 ('IGM', 'ASK') 1 5764 -5
1712599104382941597 ('BRV', 'ASK') 1 4845 -3
[REJECTED] 1712599104382941598 ('EPT', 'BID')
1712599104382941596 ('BRV', 'BID') 3 4838 0
[CANCELLED] 1712599104382941591 ('DLO', 'ASK')
[CANCELLED] 1712599104382941593 ('MKU', 'ASK')
[CANCELLED] 1712599104382941594 ('IGM', 'BID')
[REJECTED] 1712599104382941599 ('EPT', 'BID')
[REJECTED] 1712599104382941600 ('EPT', 'ASK')
1712599104382941604 ('MKU', 'ASK') 2 4542 0
1712599104382941607 ('BRV', 'BID') 1 4778 49
[REJECTED] 1712599104382941609 ('EPT', 'BID')
1712599104382941601 ('DLO', 'BID') 1 5071 0
1712599104382941606 ('IGM', 'ASK') 1 5778 0
[CANCELLED] 1712599104382941602 ('DLO', 'ASK')
[CANCELLED] 1712599104382941603 ('MKU', 'BID')
[CANCELLED] 1712599104382941605 ('IGM', 'BID')
[CANCELLED] 1712599104382941608 ('BRV', 'ASK')
[REJECTED] 1712599104382941614 ('EPT', 'BID')
[REJECTED] 1712599104382941615 ('EPT', 'ASK')
1712599104382941619 ('MKU', 'ASK') 1 4553 -6
1712599104382941620 ('IGM', 'BID') 4 5780 0
1712599104382941622 ('BRV', 'BID') 1 4697 14
[REJECTED] 1712599104382941624 ('EPT', 'BID')
1712599104382941616 ('DLO', 'BID') 1 5065 0
[CANCELLED] 1712599104382941610 ('SCP', 'ASK')
[CANCELLED] 1712599104382941611 ('SCP', 'ASK')
[CANCELLED] 1712599104382941612 ('SCP', 'ASK')
[CANCELLED] 1712599104382941613 ('SCP', 'ASK')
[CANCELLED] 1712599104382941617 ('DLO', 'ASK')
[CANCELLED] 1712599104382941618 ('MKU', 'BID')
[CANCELLED] 1712599104382941621 ('IGM', 'ASK')
[CANCELLED] 1712599104382941623 ('BRV', 'ASK')
[REJECTED] 1712599104382941625 ('EPT', 'BID')
[REJECTED] 1712599104382941626 ('EPT', 'ASK')
1712599104382941627 ('DLO', 'BID') 1 5061 2
1712599104382941630 ('MKU', 'ASK') 1 4599 -13
1712599104382941632 ('IGM', 'ASK') 2 5799 -24
1712599104382941633 ('BRV', 'BID') 1 4701 5
[REJECTED] 1712599104382941635 ('EPT', 'BID')
1712599104382941631 ('IGM', 'BID') 1 5766 0
[CANCELLED] 1712599104382941628 ('DLO', 'ASK')
[CANCELLED] 1712599104382941629 ('MKU', 'BID')
[CANCELLED] 1712599104382941634 ('BRV', 'ASK')
[REJECTED] 1712599104382941638 ('EPT', 'BID')
[REJECTED] 1712599104382941639 ('EPT', 'ASK')
1712599104382941644 ('IGM', 'BID') 1 5767 19
1712599104382941646 ('BRV', 'BID') 1 4615 32
[REJECTED] 1712599104382941648 ('EPT', 'BID')
1712599104382941642 ('MKU', 'BID') 4 4609 0
1712599104382941640 ('DLO', 'BID') 1 5059 0
[CANCELLED] 1712599104382941636 ('SCP', 'ASK')
[CANCELLED] 1712599104382941637 ('SCP', 'ASK')
[CANCELLED] 1712599104382941641 ('DLO', 'ASK')
[CANCELLED] 1712599104382941643 ('MKU', 'ASK')
[CANCELLED] 1712599104382941645 ('IGM', 'ASK')
[CANCELLED] 1712599104382941647 ('BRV', 'ASK')
[REJECTED] 1712599104382941649 ('EPT', 'BID')
[REJECTED] 1712599104382941650 ('EPT', 'ASK')
1712599104382941652 ('DLO', 'ASK') 7 5053 0
1712599104382941656 ('IGM', 'ASK') 2 5765 -6
1712599104382941657 ('BRV', 'BID') 1 4578 6
[REJECTED] 1712599104382941659 ('EPT', 'BID')
1712599104382941655 ('IGM', 'BID') 1 5755 0
1712599104382941658 ('BRV', 'ASK') 5 4588 0
1712599104382941654 ('MKU', 'ASK') 2 4601 0
[CANCELLED] 1712599104382941651 ('DLO', 'BID')
[CANCELLED] 1712599104382941653 ('MKU', 'BID')
1712599104382941660 ('SCP', 'ASK') 24 4866 -1
1712599104382941661 ('SCP', 'ASK') 6 4866 -2
1712599104382941661 ('SCP', 'ASK') 26 4865 -1
1712599104382941662 ('SCP', 'ASK') 14 4865 -2
1712599104382941662 ('SCP', 'ASK') 26 4864 -1
1712599104382941663 ('SCP', 'ASK') 4 4864 -2
[REJECTED] 1712599104382941664 ('EPT', 'BID')
[REJECTED] 1712599104382941665 ('EPT', 'ASK')
1712599104382941666 ('DLO', 'BID') 2 5052 4
1712599104382941670 ('IGM', 'BID') 1 5745 23
1712599104382941673 ('BRV', 'ASK') 1 4622 -31
[REJECTED] 1712599104382941674 ('EPT', 'BID')
1712599104382941669 ('MKU', 'ASK') 1 4610 0
1712599104382941668 ('MKU', 'BID') 2 4606 0
1712599104382941667 ('DLO', 'ASK') 1 5060 0
[CANCELLED] 1712599104382941671 ('IGM', 'ASK')
[CANCELLED] 1712599104382941672 ('BRV', 'BID')
[REJECTED] 1712599104382941675 ('EPT', 'BID')
[REJECTED] 1712599104382941676 ('EPT', 'ASK')
1712599104382941679 ('MKU', 'BID') 1 4592 3
1712599104382941681 ('IGM', 'BID') 1 5709 1
[REJECTED] 1712599104382941685 ('EPT', 'BID')
1712599104382941684 ('BRV', 'ASK') 1 4632 0
1712599104382941677 ('DLO', 'BID') 1 5063 0
[CANCELLED] 1712599104382941678 ('DLO', 'ASK')
[CANCELLED] 1712599104382941680 ('MKU', 'ASK')
[CANCELLED] 1712599104382941682 ('IGM', 'ASK')
[CANCELLED] 1712599104382941683 ('BRV', 'BID')
[REJECTED] 1712599104382941686 ('EPT', 'BID')
[REJECTED] 1712599104382941687 ('EPT', 'ASK')
1712599104382941688 ('DLO', 'BID') 2 5041 17
1712599104382941690 ('MKU', 'BID') 1 4565 15
1712599104382941692 ('IGM', 'BID') 1 5697 13
[REJECTED] 1712599104382941696 ('EPT', 'BID')
1712599104382941694 ('BRV', 'BID') 3 4648 0
[CANCELLED] 1712599104382941689 ('DLO', 'ASK')
[CANCELLED] 1712599104382941691 ('MKU', 'ASK')
[CANCELLED] 1712599104382941693 ('IGM', 'ASK')
[CANCELLED] 1712599104382941695 ('BRV', 'ASK')
[REJECTED] 1712599104382941697 ('EPT', 'BID')
[REJECTED] 1712599104382941698 ('EPT', 'ASK')
1712599104382941699 ('DLO', 'BID') 1 5000 6
1712599104382941705 ('BRV', 'BID') 1 4629 9
[REJECTED] 1712599104382941707 ('EPT', 'BID')
1712599104382941704 ('IGM', 'ASK') 4 5685 0
1712599104382941701 ('MKU', 'BID') 1 4537 0
1712599104382941706 ('BRV', 'ASK') 2 4647 0
[CANCELLED] 1712599104382941700 ('DLO', 'ASK')
[CANCELLED] 1712599104382941702 ('MKU', 'ASK')
[CANCELLED] 1712599104382941703 ('IGM', 'BID')
[REJECTED] 1712599104382941708 ('EPT', 'BID')
[REJECTED] 1712599104382941709 ('EPT', 'ASK')
1712599104382941714 ('IGM', 'BID') 2 5722 10
[REJECTED] 1712599104382941718 ('EPT', 'BID')
1712599104382941711 ('DLO', 'ASK') 4 4996 0
1712599104382941716 ('BRV', 'BID') 1 4688 0
1712599104382941713 ('MKU', 'ASK') 4 4511 0
[CANCELLED] 1712599104382941710 ('DLO', 'BID')
[CANCELLED] 1712599104382941712 ('MKU', 'BID')
[CANCELLED] 1712599104382941715 ('IGM', 'ASK')
[CANCELLED] 1712599104382941717 ('BRV', 'ASK')
[REJECTED] 1712599104382941719 ('EPT', 'BID')
[REJECTED] 1712599104382941720 ('EPT', 'ASK')
1712599104382941721 ('DLO', 'BID') 2 5000 1
1712599104382941724 ('MKU', 'ASK') 1 4542 -15
1712599104382941725 ('IGM', 'BID') 1 5643 20
1712599104382941727 ('BRV', 'BID') 1 4659 6
[REJECTED] 1712599104382941729 ('EPT', 'BID')
[CANCELLED] 1712599104382941722 ('DLO', 'ASK')
[CANCELLED] 1712599104382941723 ('MKU', 'BID')
[CANCELLED] 1712599104382941726 ('IGM', 'ASK')
[CANCELLED] 1712599104382941728 ('BRV', 'ASK')
[REJECTED] 1712599104382941731 ('EPT', 'BID')
[REJECTED] 1712599104382941732 ('EPT', 'ASK')
1712599104382941736 ('MKU', 'ASK') 1 4544 -1
1712599104382941739 ('BRV', 'BID') 1 4647 7
[REJECTED] 1712599104382941741 ('EPT', 'BID')
1712599104382941738 ('IGM', 'ASK') 3 5623 0
1712599104382941734 ('DLO', 'ASK') 2 5007 0
1712599104382941735 ('MKU', 'BID') 3 4539 0
[CANCELLED] 1712599104382941730 ('SCP', 'ASK')
[CANCELLED] 1712599104382941733 ('DLO', 'BID')
[CANCELLED] 1712599104382941737 ('IGM', 'BID')
[CANCELLED] 1712599104382941740 ('BRV', 'ASK')
[REJECTED] 1712599104382941742 ('EPT', 'BID')
[REJECTED] 1712599104382941743 ('EPT', 'ASK')
1712599104382941746 ('MKU', 'BID') 4 4547 17
1712599104382941750 ('BRV', 'BID') 1 4605 2
[REJECTED] 1712599104382941752 ('EPT', 'BID')
1712599104382941749 ('IGM', 'ASK') 1 5638 0
1712599104382941745 ('DLO', 'ASK') 1 5017 0
1712599104382941751 ('BRV', 'ASK') 4 4616 0
[CANCELLED] 1712599104382941744 ('DLO', 'BID')
[CANCELLED] 1712599104382941747 ('MKU', 'ASK')
[CANCELLED] 1712599104382941748 ('IGM', 'BID')
[REJECTED] 1712599104382941753 ('EPT', 'BID')
[REJECTED] 1712599104382941754 ('EPT', 'ASK')
1712599104382941757 ('MKU', 'BID') 1 4495 5
1712599104382941760 ('IGM', 'ASK') 1 5685 -3
1712599104382941762 ('BRV', 'ASK') 1 4646 -1
[REJECTED] 1712599104382941763 ('EPT', 'BID')
1712599104382941761 ('BRV', 'BID') 1 4636 0
1712599104382941759 ('IGM', 'BID') 3 5672 0
1712599104382941758 ('MKU', 'ASK') 2 4504 0
[CANCELLED] 1712599104382941755 ('DLO', 'BID')
[CANCELLED] 1712599104382941756 ('DLO', 'ASK')
[REJECTED] 1712599104382941764 ('EPT', 'BID')
[REJECTED] 1712599104382941765 ('EPT', 'ASK')
1712599104382941766 ('DLO', 'BID') 4 5024 1
1712599104382941768 ('MKU', 'BID') 1 4508 1
1712599104382941770 ('IGM', 'BID') 1 5661 0
1712599104382941772 ('BRV', 'BID') 1 4610 8
[REJECTED] 1712599104382941774 ('EPT', 'BID')
[CANCELLED] 1712599104382941767 ('DLO', 'ASK')
[CANCELLED] 1712599104382941769 ('MKU', 'ASK')
[CANCELLED] 1712599104382941771 ('IGM', 'ASK')
[CANCELLED] 1712599104382941773 ('BRV', 'ASK')
[REJECTED] 1712599104382941775 ('EPT', 'BID')
[REJECTED] 1712599104382941776 ('EPT', 'ASK')
1712599104382941779 ('MKU', 'BID') 1 4479 5
1712599104382941784 ('BRV', 'ASK') 2 4628 -8
[REJECTED] 1712599104382941785 ('EPT', 'BID')
1712599104382941778 ('DLO', 'ASK') 3 5031 0
1712599104382941780 ('MKU', 'ASK') 2 4493 0
[CANCELLED] 1712599104382941777 ('DLO', 'BID')
[CANCELLED] 1712599104382941781 ('IGM', 'BID')
[CANCELLED] 1712599104382941782 ('IGM', 'ASK')
[CANCELLED] 1712599104382941783 ('BRV', 'BID')
[REJECTED] 1712599104382941786 ('EPT', 'BID')
[REJECTED] 1712599104382941787 ('EPT', 'ASK')
1712599104382941788 ('DLO', 'BID') 2 5033 4
1712599104382941790 ('MKU', 'BID') 1 4485 24
1712599104382941792 ('IGM', 'BID') 2 5649 8
1712599104382941795 ('BRV', 'ASK') 1 4695 -18
[REJECTED] 1712599104382941796 ('EPT', 'BID')
[CANCELLED] 1712599104382941789 ('DLO', 'ASK')
[CANCELLED] 1712599104382941791 ('MKU', 'ASK')
[CANCELLED] 1712599104382941793 ('IGM', 'ASK')
[CANCELLED] 1712599104382941794 ('BRV', 'BID')
1712599104382941797 ('SCP', 'BID') 24 4784 11
1712599104382941798 ('SCP', 'BID') 6 4784 12
1712599104382941798 ('SCP', 'BID') 26 4785 11
