1712715879992584705 ('DLO', <Side.BUY: 1>) 1 4848 6
[CANCELLED] 1712715879992586668 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586669 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586670 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586671 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586672 ('MKU', <Side.SELL: 2>)
1712715879992586679 ('MKU', <Side.BUY: 1>) 5 4538 7
[CANCELLED] 1712715879992586653 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586673 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586675 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586676 ('IGM', <Side.SELL: 2>)
1712715879992586680 ('IGM', <Side.BUY: 1>) 1 5373 24
1712715879992586681 ('BRV', <Side.BUY: 1>) 2 4338 31
1712715879992586700 ('IGM', <Side.BUY: 1>) 2 5373 4
1712715879992586706 ('BRV', <Side.BUY: 1>) 2 4338 11
1712715879992586683 ('EPT', <Side.SELL: 2>) 2 4935 0
1712715879992586685 ('EPT', <Side.SELL: 2>) 2 4955 0
[CANCELLED] 1712715879992586677 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586682 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586684 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586686 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586687 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586678 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586688 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586689 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586690 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586691 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586692 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586693 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586694 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586695 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586696 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586697 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586698 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586699 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586701 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992586702 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586703 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992586704 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586705 ('IGM', <Side.SELL: 2>)
1712715879992586715 ('IGM', <Side.BUY: 1>) 1 5363 8
[CANCELLED] 1712715879992586707 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712715879992586708 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712715879992586709 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712715879992586710 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712715879992586711 ('BRV', <Side.SELL: 2>)
1712715879992586718 ('EPT', <Side.SELL: 2>) 2 4968 0
1712715879992586730 ('MKU', <Side.SELL: 2>) 2 4583 0
1712715879992586742 ('BRV', <Side.SELL: 2>) 2 4381 0
1712715879992586744 ('BRV', <Side.SELL: 2>) 1 4401 0
1712715879992586724 ('DLO', <Side.SELL: 2>) 2 4806 0
1712715879992586732 ('MKU', <Side.SELL: 2>) 2 4603 0
[CANCELLED] 1712715879992586712 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586717 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586719 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586720 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586721 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586722 ('EPT', <Side.SELL: 2>)
1712715879992586745 ('EPT', <Side.BUY: 1>) 1 4970 0
[CANCELLED] 1712715879992586713 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586723 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586725 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586726 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586727 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586728 ('DLO', <Side.SELL: 2>)
1712715879992586746 ('DLO', <Side.BUY: 1>) 1 4803 4
[CANCELLED] 1712715879992586714 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586729 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586731 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586733 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586734 ('MKU', <Side.SELL: 2>)
1712715879992586747 ('MKU', <Side.BUY: 1>) 5 4604 0
[CANCELLED] 1712715879992586735 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586736 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992586737 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586738 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992586739 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586740 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992586716 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712715879992586741 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712715879992586743 ('BRV', <Side.BUY: 1>)
1712715879992586769 ('IGM', <Side.SELL: 2>) 2 5409 0
1712715879992586750 ('EPT', <Side.BUY: 1>) 2 4950 0
1712715879992586771 ('IGM', <Side.SELL: 2>) 2 5429 0
1712715879992586773 ('IGM', <Side.SELL: 2>) 2 5449 0
[CANCELLED] 1712715879992586751 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586752 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586753 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586754 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586755 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586756 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586757 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586758 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586759 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586760 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586761 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586762 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586763 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586764 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586765 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586766 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586767 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586748 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586768 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586770 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586772 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586749 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712715879992586774 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712715879992586775 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712715879992586776 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712715879992586777 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712715879992586778 ('BRV', <Side.BUY: 1>)
1712715879992586783 ('BRV', <Side.BUY: 1>) 2 4415 3
1712715879992586782 ('IGM', <Side.BUY: 1>) 1 5432 0
1712715879992586808 ('BRV', <Side.BUY: 1>) 2 4398 0
1712715879992586785 ('EPT', <Side.SELL: 2>) 2 4968 0
1712715879992586809 ('BRV', <Side.SELL: 2>) 2 4451 0
1712715879992586797 ('MKU', <Side.SELL: 2>) 2 4639 0
1712715879992586811 ('BRV', <Side.SELL: 2>) 2 4471 0
1712715879992586791 ('DLO', <Side.SELL: 2>) 2 4829 0
[CANCELLED] 1712715879992586779 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586784 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586786 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586787 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586788 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586789 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586780 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586790 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586792 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586793 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586794 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586795 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586781 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586796 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586798 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586799 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586800 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586801 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586802 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586803 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992586804 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586805 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992586806 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586807 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992586810 ('BRV', <Side.BUY: 1>)
1712715879992586830 ('MKU', <Side.SELL: 2>) 2 4655 -19
1712715879992586842 ('BRV', <Side.SELL: 2>) 2 4479 -30
1712715879992586832 ('MKU', <Side.SELL: 2>) 2 4656 0
1712715879992586815 ('IGM', <Side.BUY: 1>) 1 5436 0
[CANCELLED] 1712715879992586812 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586817 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586818 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586819 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586820 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586821 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586822 ('EPT', <Side.SELL: 2>)
1712715879992586844 ('EPT', <Side.BUY: 1>) 1 4971 6
[CANCELLED] 1712715879992586813 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586823 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586824 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586825 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586826 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586827 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586828 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586814 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586829 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586831 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586833 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586834 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586835 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586836 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992586837 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586838 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992586839 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586840 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992586816 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712715879992586841 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712715879992586843 ('BRV', <Side.BUY: 1>)
1712715879992586874 ('BRV', <Side.SELL: 2>) 2 4487 0
1712715879992586847 ('IGM', <Side.BUY: 1>) 1 5419 0
1712715879992586848 ('BRV', <Side.BUY: 1>) 2 4460 0
1712715879992586846 ('MKU', <Side.BUY: 1>) 5 4646 0
1712715879992586873 ('BRV', <Side.BUY: 1>) 2 4440 0
1712715879992586861 ('MKU', <Side.BUY: 1>) 2 4626 0
1712715879992586875 ('BRV', <Side.BUY: 1>) 2 4420 0
1712715879992586863 ('MKU', <Side.BUY: 1>) 2 4606 0
1712715879992586845 ('DLO', <Side.BUY: 1>) 1 4821 0
1712715879992586867 ('IGM', <Side.BUY: 1>) 2 5399 0
1712715879992586865 ('MKU', <Side.BUY: 1>) 2 4586 0
[CANCELLED] 1712715879992586849 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586850 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586851 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586852 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586853 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586854 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586855 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586856 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586857 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586858 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586859 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586860 ('DLO', <Side.SELL: 2>)
1712715879992586878 ('DLO', <Side.BUY: 1>) 1 4804 20
[CANCELLED] 1712715879992586862 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586864 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586866 ('MKU', <Side.SELL: 2>)
1712715879992586879 ('MKU', <Side.BUY: 1>) 4 4574 60
[CANCELLED] 1712715879992586868 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992586869 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586870 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992586871 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586872 ('IGM', <Side.SELL: 2>)
1712715879992586880 ('IGM', <Side.BUY: 1>) 1 5384 22
[CANCELLED] 1712715879992586876 ('BRV', <Side.SELL: 2>)
1712715879992586881 ('BRV', <Side.BUY: 1>) 2 4445 0
1712715879992586888 ('DLO', <Side.BUY: 1>) 2 4799 5
1712715879992586894 ('MKU', <Side.BUY: 1>) 2 4561 53
1712715879992586896 ('MKU', <Side.BUY: 1>) 2 4561 33
1712715879992586898 ('MKU', <Side.BUY: 1>) 2 4561 13
1712715879992586906 ('BRV', <Side.BUY: 1>) 2 4328 97
1712715879992586908 ('BRV', <Side.BUY: 1>) 2 4328 77
1712715879992586910 ('BRV', <Side.BUY: 1>) 1 4328 57
1712715879992586877 ('EPT', <Side.BUY: 1>) 1 4977 0
[CANCELLED] 1712715879992586882 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586883 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586884 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586885 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586886 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586887 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586889 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586890 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586891 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586892 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586893 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586895 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586897 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586899 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586900 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586901 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992586902 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586903 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992586904 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586905 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992586907 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712715879992586909 ('BRV', <Side.SELL: 2>)
1712715879992586911 ('EPT', <Side.BUY: 1>) 1 4981 0
[CANCELLED] 1712715879992586916 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586917 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586918 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586919 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586920 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586921 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586912 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586922 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586923 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586924 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586925 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586926 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586927 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586913 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586928 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586929 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586930 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586931 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586932 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586933 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586914 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586934 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586935 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992586936 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586937 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992586938 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712715879992586939 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992586915 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712715879992586940 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712715879992586941 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712715879992586942 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712715879992586943 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712715879992586944 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712715879992586945 ('BRV', <Side.SELL: 2>)
1712715879992586949 ('IGM', <Side.BUY: 1>) 1 5397 0
1712715879992586952 ('EPT', <Side.SELL: 2>) 2 5010 0
1712715879992586969 ('IGM', <Side.BUY: 1>) 2 5377 0
1712715879992586950 ('BRV', <Side.BUY: 1>) 1 4352 0
1712715879992586971 ('IGM', <Side.BUY: 1>) 2 5357 0
1712715879992586973 ('IGM', <Side.BUY: 1>) 2 5337 0
1712715879992586954 ('EPT', <Side.SELL: 2>) 2 5030 0
[CANCELLED] 1712715879992586946 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586951 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586953 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586955 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586956 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586947 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586957 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586958 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586959 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586960 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586961 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586962 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586948 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586963 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586964 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586965 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586966 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586967 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586968 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586970 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992586972 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992586974 ('IGM', <Side.SELL: 2>)
1712715879992586978 ('IGM', <Side.BUY: 1>) 1 5335 23
1712715879992586979 ('BRV', <Side.BUY: 1>) 1 4325 9
1712715879992586998 ('IGM', <Side.BUY: 1>) 2 5335 3
1712715879992586976 ('DLO', <Side.BUY: 1>) 1 4803 0
1712715879992586977 ('MKU', <Side.BUY: 1>) 3 4576 0
1712715879992587004 ('BRV', <Side.BUY: 1>) 2 4314 0
1712715879992586986 ('DLO', <Side.BUY: 1>) 2 4783 0
1712715879992587000 ('IGM', <Side.BUY: 1>) 2 5318 0
1712715879992586992 ('MKU', <Side.BUY: 1>) 2 4556 0
1712715879992587006 ('BRV', <Side.BUY: 1>) 2 4294 0
1712715879992587002 ('IGM', <Side.BUY: 1>) 2 5298 0
[CANCELLED] 1712715879992586975 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586980 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586981 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586982 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586983 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586984 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992586985 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992586987 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586988 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586989 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992586990 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992586991 ('DLO', <Side.SELL: 2>)
1712715879992587011 ('DLO', <Side.BUY: 1>) 1 4772 15
[CANCELLED] 1712715879992586993 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586994 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586995 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992586996 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992586997 ('MKU', <Side.SELL: 2>)
1712715879992587012 ('MKU', <Side.BUY: 1>) 3 4545 32
[CANCELLED] 1712715879992586999 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587001 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587003 ('IGM', <Side.SELL: 2>)
1712715879992587013 ('IGM', <Side.BUY: 1>) 10 5300 24
[CANCELLED] 1712715879992587005 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712715879992587007 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712715879992587008 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712715879992587009 ('BRV', <Side.SELL: 2>)
1712715879992587027 ('MKU', <Side.BUY: 1>) 2 4545 12
1712715879992587021 ('DLO', <Side.BUY: 1>) 2 4767 0
1712715879992587014 ('BRV', <Side.BUY: 1>) 1 4318 0
1712715879992587029 ('MKU', <Side.BUY: 1>) 2 4527 10
1712715879992587033 ('IGM', <Side.BUY: 1>) 2 5286 18
1712715879992587031 ('MKU', <Side.BUY: 1>) 2 4517 0
1712715879992587023 ('DLO', <Side.BUY: 1>) 2 4747 0
1712715879992587035 ('IGM', <Side.BUY: 1>) 2 5284 0
1712715879992587025 ('DLO', <Side.BUY: 1>) 2 4727 0
[CANCELLED] 1712715879992587010 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587015 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587016 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587017 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587018 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587019 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587022 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587024 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587026 ('DLO', <Side.SELL: 2>)
1712715879992587037 ('DLO', <Side.BUY: 1>) 1 4724 9
[CANCELLED] 1712715879992587028 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587030 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587032 ('MKU', <Side.SELL: 2>)
1712715879992587038 ('MKU', <Side.BUY: 1>) 1 4436 29
[CANCELLED] 1712715879992587034 ('IGM', <Side.SELL: 2>)
1712715879992587039 ('IGM', <Side.BUY: 1>) 8 5264 21
1712715879992587052 ('MKU', <Side.BUY: 1>) 2 4436 9
1712715879992587058 ('IGM', <Side.BUY: 1>) 2 5264 1
1712715879992587054 ('MKU', <Side.BUY: 1>) 2 4425 0
[CANCELLED] 1712715879992587020 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587036 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587040 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587041 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587042 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587043 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587044 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712715879992587045 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712715879992587046 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587047 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587048 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587049 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587050 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712715879992587051 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712715879992587053 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587055 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587056 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712715879992587057 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712715879992587059 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712715879992587060 ('IGM', <Side.BUY: 1>)
