1712598524163483649 ('EPT', 'ASK') 1 4789 -288
1712598789250017843 ('EPT', 'ASK') 6 4754 0
1712598789250017845 ('MKU', 'BID') 10 4928 0
[CANCELLED] 1712598789250017832 ('EPT', 'BID')
[CANCELLED] 1712598789250017834 ('DLO', 'BID')
[CANCELLED] 1712598789250017837 ('MKU', 'ASK')
[CANCELLED] 1712598789250017839 ('IGM', 'ASK')
[CANCELLED] 1712598789250017841 ('BRV', 'ASK')
[CANCELLED] 1712598789250017842 ('EPT', 'BID')
[CANCELLED] 1712598789250017844 ('DLO', 'BID')
1712598789250017846 ('EPT', 'BID') 30 4742 7
1712598789250017846 ('EPT', 'BID') 13 4743 6
1712598789250017849 ('DLO', 'ASK') 1 4965 -3
1712598789250017850 ('MKU', 'BID') 1 4896 21
1712598789250017853 ('IGM', 'ASK') 8 5573 -1
1712598789250017854 ('BRV', 'BID') 1 5178 2
1712598789250017860 ('MKU', 'BID') 10 4896 1
1712598789250017862 ('MKU', 'BID') 10 4877 0
1712598789250017872 ('BRV', 'BID') 10 5160 0
1712598789250017856 ('EPT', 'BID') 10 4729 0
1712598789250017859 ('DLO', 'ASK') 4 4982 0
1712598789250017874 ('BRV', 'BID') 10 5140 0
1712598789250017876 ('BRV', 'BID') 10 5120 0
[CANCELLED] 1712598789250017847 ('EPT', 'ASK')
[CANCELLED] 1712598789250017848 ('DLO', 'BID')
[CANCELLED] 1712598789250017851 ('MKU', 'ASK')
[CANCELLED] 1712598789250017852 ('IGM', 'BID')
[CANCELLED] 1712598789250017855 ('BRV', 'ASK')
[CANCELLED] 1712598789250017857 ('EPT', 'ASK')
[CANCELLED] 1712598789250017858 ('DLO', 'BID')
[CANCELLED] 1712598789250017861 ('MKU', 'ASK')
[CANCELLED] 1712598789250017863 ('MKU', 'ASK')
[CANCELLED] 1712598789250017864 ('MKU', 'BID')
[CANCELLED] 1712598789250017865 ('MKU', 'ASK')
[CANCELLED] 1712598789250017866 ('IGM', 'BID')
[CANCELLED] 1712598789250017867 ('IGM', 'ASK')
[CANCELLED] 1712598789250017868 ('IGM', 'BID')
[CANCELLED] 1712598789250017869 ('IGM', 'ASK')
[CANCELLED] 1712598789250017870 ('IGM', 'BID')
[CANCELLED] 1712598789250017871 ('IGM', 'ASK')
[CANCELLED] 1712598789250017873 ('BRV', 'ASK')
[CANCELLED] 1712598789250017875 ('BRV', 'ASK')
[CANCELLED] 1712598789250017877 ('BRV', 'ASK')
1712598789250017878 ('EPT', 'BID') 1 4705 5
1712598789250017881 ('MKU', 'BID') 11 4858 1
1712598789250017883 ('IGM', 'BID') 30 5569 1
1712598789250017883 ('IGM', 'BID') 2 5570 0
1712598789250017885 ('BRV', 'BID') 11 5096 28
1712598789250017890 ('BRV', 'BID') 2 5096 8
1712598789250017879 ('EPT', 'ASK') 6 4714 0
1712598789250017882 ('MKU', 'ASK') 30 4863 0
1712598789250017882 ('MKU', 'ASK') 9 4863 0
1712598789250017884 ('IGM', 'ASK') 7 5574 0
[CANCELLED] 1712598789250017880 ('DLO', 'BID')
[CANCELLED] 1712598789250017886 ('BRV', 'ASK')
[CANCELLED] 1712598789250017887 ('EPT', 'BID')
[CANCELLED] 1712598789250017888 ('EPT', 'ASK')
[CANCELLED] 1712598789250017889 ('MKU', 'BID')
1712598789250017899 ('IGM', 'ASK') 1 5584 -25
1712598789250017900 ('BRV', 'BID') 1 5044 15
1712598789250017909 ('IGM', 'ASK') 9 5584 -5
1712598789250017909 ('IGM', 'ASK') 1 5583 -4
1712598789250017914 ('BRV', 'BID') 10 5039 0
1712598789250017911 ('IGM', 'ASK') 10 5599 0
1712598789250017913 ('IGM', 'ASK') 10 5619 0
1712598789250017897 ('MKU', 'ASK') 1 4873 0
1712598789250017893 ('EPT', 'ASK') 11 4725 0
1712598789250017905 ('MKU', 'ASK') 10 4893 0
[CANCELLED] 1712598789250017891 ('SCP', 'ASK')
[CANCELLED] 1712598789250017892 ('EPT', 'BID')
[CANCELLED] 1712598789250017894 ('DLO', 'BID')
[CANCELLED] 1712598789250017895 ('DLO', 'ASK')
[CANCELLED] 1712598789250017896 ('MKU', 'BID')
[CANCELLED] 1712598789250017898 ('IGM', 'BID')
[CANCELLED] 1712598789250017901 ('BRV', 'ASK')
[CANCELLED] 1712598789250017902 ('EPT', 'BID')
[CANCELLED] 1712598789250017903 ('DLO', 'BID')
[CANCELLED] 1712598789250017904 ('MKU', 'BID')
[CANCELLED] 1712598789250017906 ('MKU', 'BID')
[CANCELLED] 1712598789250017907 ('MKU', 'ASK')
[CANCELLED] 1712598789250017908 ('IGM', 'BID')
[CANCELLED] 1712598789250017910 ('IGM', 'BID')
[CANCELLED] 1712598789250017912 ('IGM', 'BID')
[CANCELLED] 1712598789250017915 ('BRV', 'ASK')
1712598789250017920 ('MKU', 'ASK') 22 4884 -12
1712598789250017922 ('IGM', 'ASK') 1 5666 -38
1712598789250017923 ('BRV', 'BID') 1 5014 0
1712598789250017918 ('DLO', 'BID') 30 5002 0
1712598789250017929 ('IGM', 'ASK') 10 5671 -23
1712598789250017917 ('EPT', 'ASK') 12 4723 0
1712598789250017931 ('IGM', 'ASK') 6 5671 -3
1712598789250017918 ('DLO', 'BID') 17 5002 0
1712598789250017919 ('MKU', 'BID') 24 4870 0
[CANCELLED] 1712598789250017916 ('EPT', 'BID')
[CANCELLED] 1712598789250017921 ('IGM', 'BID')
[CANCELLED] 1712598789250017924 ('BRV', 'ASK')
[CANCELLED] 1712598789250017925 ('EPT', 'BID')
[CANCELLED] 1712598789250017926 ('EPT', 'ASK')
[CANCELLED] 1712598789250017927 ('MKU', 'BID')
[CANCELLED] 1712598789250017928 ('IGM', 'BID')
[CANCELLED] 1712598789250017930 ('IGM', 'BID')
[CANCELLED] 1712598789250017932 ('EPT', 'BID')
1712598789250017934 ('EPT', 'ASK') 1 4746 -9
1712598789250017938 ('MKU', 'ASK') 1 4866 -14
1712598789250017942 ('BRV', 'ASK') 1 5140 -12
1712598789250017940 ('IGM', 'ASK') 1 5722 0
1712598789250017948 ('MKU', 'ASK') 10 4872 0
1712598789250017959 ('BRV', 'ASK') 10 5148 0
1712598789250017944 ('EPT', 'ASK') 10 4757 0
1712598789250017950 ('MKU', 'ASK') 10 4892 0
1712598789250017936 ('DLO', 'ASK') 1 4990 0
1712598789250017939 ('IGM', 'BID') 1 5718 0
1712598789250017952 ('IGM', 'BID') 10 5698 0
1712598789250017954 ('IGM', 'BID') 10 5678 0
[CANCELLED] 1712598789250017933 ('EPT', 'BID')
[CANCELLED] 1712598789250017935 ('DLO', 'BID')
[CANCELLED] 1712598789250017937 ('MKU', 'BID')
[CANCELLED] 1712598789250017941 ('BRV', 'BID')
[CANCELLED] 1712598789250017943 ('EPT', 'BID')
[CANCELLED] 1712598789250017945 ('EPT', 'BID')
[CANCELLED] 1712598789250017946 ('DLO', 'BID')
[CANCELLED] 1712598789250017947 ('MKU', 'BID')
[CANCELLED] 1712598789250017949 ('MKU', 'BID')
[CANCELLED] 1712598789250017951 ('MKU', 'BID')
[CANCELLED] 1712598789250017953 ('IGM', 'ASK')
[CANCELLED] 1712598789250017955 ('IGM', 'ASK')
[CANCELLED] 1712598789250017956 ('IGM', 'BID')
[CANCELLED] 1712598789250017957 ('IGM', 'ASK')
[CANCELLED] 1712598789250017958 ('BRV', 'BID')
1712598789250017960 ('EPT', 'BID') 30 4735 19
1712598789250017960 ('EPT', 'BID') 6 4736 18
1712598789250017963 ('DLO', 'ASK') 1 4998 -3
1712598789250017966 ('IGM', 'BID') 11 5690 23
1712598789250017969 ('BRV', 'ASK') 1 5172 0
1712598789250017973 ('IGM', 'BID') 10 5690 3
1712598789250017970 ('EPT', 'BID') 10 4734 0
1712598789250017965 ('MKU', 'ASK') 1 4901 0
1712598789250017968 ('BRV', 'BID') 12 5168 0
[CANCELLED] 1712598789250017961 ('EPT', 'ASK')
[CANCELLED] 1712598789250017962 ('DLO', 'BID')
[CANCELLED] 1712598789250017964 ('MKU', 'BID')
[CANCELLED] 1712598789250017967 ('IGM', 'ASK')
[CANCELLED] 1712598789250017971 ('MKU', 'BID')
[CANCELLED] 1712598789250017972 ('MKU', 'ASK')
[CANCELLED] 1712598789250017974 ('IGM', 'ASK')
[CANCELLED] 1712598789250017975 ('BRV', 'BID')
1712598789250017977 ('JAK', 'BID') 30 4890 0
1712598789250017978 ('JAK', 'BID') 40 4891 0
1712598789250017979 ('JAK', 'BID') 4 4892 0
1712598789250017981 ('EPT', 'ASK') 2 4737 -6
1712598789250017987 ('IGM', 'ASK') 30 5687 -1
1712598789250017987 ('IGM', 'ASK') 10 5686 0
1712598789250017988 ('BRV', 'BID') 11 5145 14
1712598789250017996 ('BRV', 'BID') 10 5139 0
1712598789250017991 ('EPT', 'ASK') 10 4751 0
1712598789250017985 ('MKU', 'ASK') 5 4906 0
1712598789250017983 ('DLO', 'ASK') 1 4998 0
1712598789250017982 ('DLO', 'BID') 13 4995 0
1712598789250017986 ('IGM', 'BID') 1 5683 0
[CANCELLED] 1712598789250017976 ('JAK', 'BID')
[CANCELLED] 1712598789250017977 ('JAK', 'BID')
[CANCELLED] 1712598789250017980 ('EPT', 'BID')
[CANCELLED] 1712598789250017984 ('MKU', 'BID')
[CANCELLED] 1712598789250017989 ('BRV', 'ASK')
[CANCELLED] 1712598789250017990 ('EPT', 'BID')
[CANCELLED] 1712598789250017992 ('EPT', 'BID')
[CANCELLED] 1712598789250017993 ('DLO', 'BID')
[CANCELLED] 1712598789250017994 ('IGM', 'BID')
[CANCELLED] 1712598789250017995 ('IGM', 'ASK')
1712598789250017997 ('SCP', 'BID') 24 5148 2
1712598789250017999 ('JAK', 'BID') 26 4905 0
[REJECTED] 1712598789250018000 ('JAK', 'BID')
1712598789250018004 ('DLO', 'ASK') 1 5004 0
1712598789250018007 ('IGM', 'BID') 12 5688 0
1712598789250018001 ('EPT', 'BID') 22 4763 0
1712598789250017998 ('JAK', 'BID') 24 4904 0
1712598789250018010 ('BRV', 'ASK') 2 5088 0
1712598789250018005 ('MKU', 'BID') 30 4908 0
1712598789250018005 ('MKU', 'BID') 14 4908 0
1712598789250018003 ('DLO', 'BID') 11 5001 0
1712598789250018009 ('BRV', 'BID') 1 5084 0
[CANCELLED] 1712598789250018002 ('EPT', 'ASK')
[CANCELLED] 1712598789250018006 ('MKU', 'ASK')
[CANCELLED] 1712598789250018008 ('IGM', 'ASK')
[CANCELLED] 1712598789250018011 ('EPT', 'BID')
[CANCELLED] 1712598789250018012 ('MKU', 'BID')
[CANCELLED] 1712598789250018013 ('MKU', 'ASK')
[CANCELLED] 1712598789250018014 ('IGM', 'BID')
[CANCELLED] 1712598789250018015 ('BRV', 'BID')
[CANCELLED] 1712598789250018016 ('BRV', 'ASK')
1712598789250018018 ('SCP', 'BID') 30 5147 0
[REJECTED] 1712598789250018019 ('JAK', 'BID')
[REJECTED] 1712598789250018020 ('JAK', 'BID')
[REJECTED] 1712598789250018021 ('JAK', 'BID')
[REJECTED] 1712598789250018022 ('JAK', 'BID')
[REJECTED] 1712598789250018023 ('JAK', 'BID')
1712598789250018024 ('EPT', 'BID') 11 4736 10
1712598789250018026 ('DLO', 'BID') 1 5004 9
1712598789250018028 ('MKU', 'BID') 11 4899 1
1712598789250018033 ('BRV', 'ASK') 11 5110 -10
1712598789250018030 ('IGM', 'BID') 11 5678 0
1712598789250018029 ('MKU', 'ASK') 4 4903 0
1712598789250018025 ('EPT', 'ASK') 2 4750 0
1712598789250018035 ('EPT', 'ASK') 10 4770 0
1712598789250018032 ('BRV', 'BID') 12 5096 0
1712598789250018036 ('DLO', 'BID') 10 4993 0
[CANCELLED] 1712598789250018017 ('SCP', 'BID')
[CANCELLED] 1712598789250018018 ('SCP', 'BID')
[CANCELLED] 1712598789250018027 ('DLO', 'ASK')
[CANCELLED] 1712598789250018031 ('IGM', 'ASK')
[CANCELLED] 1712598789250018034 ('EPT', 'BID')
[CANCELLED] 1712598789250018037 ('IGM', 'BID')
[CANCELLED] 1712598789250018038 ('IGM', 'ASK')
[REJECTED] 1712598789250018039 ('JAK', 'BID')
[REJECTED] 1712598789250018040 ('JAK', 'BID')
[REJECTED] 1712598789250018041 ('JAK', 'BID')
[REJECTED] 1712598789250018042 ('JAK', 'BID')
[REJECTED] 1712598789250018043 ('JAK', 'BID')
1712598789250018045 ('EPT', 'ASK') 1 4776 -2
1712598789250018052 ('BRV', 'BID') 1 5064 2
1712598789250018048 ('MKU', 'BID') 1 4941 0
1712598789250018057 ('MKU', 'BID') 10 4921 0
1712598789250018050 ('IGM', 'BID') 11 5669 0
1712598789250018051 ('IGM', 'ASK') 23 5673 0
1712598789250018044 ('EPT', 'BID') 11 4770 0
1712598789250018059 ('IGM', 'BID') 10 5649 0
[CANCELLED] 1712598789250018046 ('DLO', 'BID')
[CANCELLED] 1712598789250018047 ('DLO', 'ASK')
[CANCELLED] 1712598789250018049 ('MKU', 'ASK')
[CANCELLED] 1712598789250018053 ('BRV', 'ASK')
[CANCELLED] 1712598789250018054 ('EPT', 'BID')
[CANCELLED] 1712598789250018055 ('EPT', 'ASK')
[CANCELLED] 1712598789250018056 ('DLO', 'BID')
[CANCELLED] 1712598789250018058 ('MKU', 'ASK')
[CANCELLED] 1712598789250018060 ('BRV', 'BID')
[CANCELLED] 1712598789250018061 ('BRV', 'ASK')
[REJECTED] 1712598789250018062 ('JAK', 'BID')
[REJECTED] 1712598789250018063 ('JAK', 'BID')
[REJECTED] 1712598789250018064 ('JAK', 'BID')
[REJECTED] 1712598789250018065 ('JAK', 'BID')
[REJECTED] 1712598789250018066 ('JAK', 'BID')
1712598789250018067 ('EPT', 'BID') 11 4771 0
1712598789250018073 ('IGM', 'BID') 1 5647 25
1712598789250018079 ('IGM', 'BID') 10 5647 5
1712598789250018071 ('MKU', 'BID') 1 4914 0
1712598789250018075 ('BRV', 'BID') 11 5064 0
1712598789250018068 ('EPT', 'ASK') 11 4774 0
1712598789250018069 ('DLO', 'BID') 12 4980 0
1712598789250018078 ('MKU', 'BID') 10 4894 0
[CANCELLED] 1712598789250018070 ('DLO', 'ASK')
[CANCELLED] 1712598789250018072 ('MKU', 'ASK')
[CANCELLED] 1712598789250018074 ('IGM', 'ASK')
[CANCELLED] 1712598789250018076 ('BRV', 'ASK')
[CANCELLED] 1712598789250018077 ('EPT', 'BID')
[CANCELLED] 1712598789250018080 ('IGM', 'ASK')
[CANCELLED] 1712598789250018081 ('IGM', 'BID')
[REJECTED] 1712598789250018082 ('JAK', 'BID')
[REJECTED] 1712598789250018083 ('JAK', 'BID')
1712598789250018085 ('EPT', 'ASK') 1 4817 -16
1712598789250018086 ('DLO', 'BID') 1 4959 5
1712598789250018088 ('MKU', 'BID') 1 4867 11
1712598789250018091 ('IGM', 'ASK') 12 5648 -1
1712598789250018092 ('BRV', 'BID') 1 5027 12
[REJECTED] 1712598789250018100 ('BRV', 'BID')
1712598789250018089 ('MKU', 'ASK') 13 4880 0
[CANCELLED] 1712598789250018084 ('EPT', 'BID')
[CANCELLED] 1712598789250018087 ('DLO', 'ASK')
[CANCELLED] 1712598789250018090 ('IGM', 'BID')
[CANCELLED] 1712598789250018093 ('BRV', 'ASK')
[CANCELLED] 1712598789250018094 ('EPT', 'BID')
[CANCELLED] 1712598789250018095 ('EPT', 'ASK')
[CANCELLED] 1712598789250018096 ('DLO', 'BID')
[CANCELLED] 1712598789250018097 ('MKU', 'BID')
[CANCELLED] 1712598789250018098 ('MKU', 'ASK')
[CANCELLED] 1712598789250018099 ('IGM', 'BID')
[CANCELLED] 1712598789250018101 ('BRV', 'ASK')
[REJECTED] 1712598789250018102 ('JAK', 'BID')
[REJECTED] 1712598789250018103 ('JAK', 'BID')
[REJECTED] 1712598789250018104 ('JAK', 'BID')
[REJECTED] 1712598789250018105 ('JAK', 'BID')
[REJECTED] 1712598789250018106 ('JAK', 'BID')
1712598789250018108 ('EPT', 'ASK') 11 4834 -16
1712598789250018111 ('MKU', 'BID') 11 4883 5
1712598789250018114 ('IGM', 'ASK') 1 5686 -27
1712598789250018116 ('BRV', 'ASK') 24 5020 -9
1712598789250018119 ('IGM', 'ASK') 10 5686 -7
1712598789250018115 ('BRV', 'BID') 1 5007 0
1712598789250018120 ('BRV', 'BID') 9 4987 0
1712598789250018110 ('DLO', 'ASK') 5 4951 0
[CANCELLED] 1712598789250018107 ('EPT', 'BID')
[CANCELLED] 1712598789250018109 ('DLO', 'BID')
[CANCELLED] 1712598789250018112 ('MKU', 'ASK')
[CANCELLED] 1712598789250018113 ('IGM', 'BID')
[CANCELLED] 1712598789250018117 ('EPT', 'BID')
[CANCELLED] 1712598789250018118 ('IGM', 'BID')
[REJECTED] 1712598789250018121 ('JAK', 'BID')
[REJECTED] 1712598789250018122 ('JAK', 'BID')
[REJECTED] 1712598789250018123 ('JAK', 'BID')
[REJECTED] 1712598789250018124 ('JAK', 'BID')
[REJECTED] 1712598789250018125 ('JAK', 'BID')
1712598789250018127 ('EPT', 'ASK') 1 4886 -7
1712598789250018129 ('DLO', 'ASK') 6 4957 -6
1712598789250018133 ('IGM', 'ASK') 1 5744 -9
1712598789250018134 ('BRV', 'BID') 1 4995 25
1712598789250018143 ('BRV', 'BID') 10 4995 5
1712598789250018142 ('IGM', 'ASK') 10 5755 0
1712598789250018126 ('EPT', 'BID') 33 4875 0
1712598789250018131 ('MKU', 'ASK') 12 4872 0
1712598789250018128 ('DLO', 'BID') 12 4949 0
[CANCELLED] 1712598789250018130 ('MKU', 'BID')
[CANCELLED] 1712598789250018132 ('IGM', 'BID')
[CANCELLED] 1712598789250018135 ('BRV', 'ASK')
[CANCELLED] 1712598789250018136 ('EPT', 'BID')
[CANCELLED] 1712598789250018137 ('EPT', 'ASK')
[CANCELLED] 1712598789250018138 ('DLO', 'BID')
[CANCELLED] 1712598789250018139 ('MKU', 'BID')
[CANCELLED] 1712598789250018140 ('MKU', 'ASK')
[CANCELLED] 1712598789250018141 ('IGM', 'BID')
[CANCELLED] 1712598789250018144 ('BRV', 'ASK')
[REJECTED] 1712598789250018145 ('JAK', 'BID')
[REJECTED] 1712598789250018146 ('JAK', 'BID')
[REJECTED] 1712598789250018147 ('JAK', 'BID')
[REJECTED] 1712598789250018148 ('JAK', 'BID')
[REJECTED] 1712598789250018149 ('JAK', 'BID')
1712598789250018150 ('EPT', 'BID') 11 4881 0
1712598789250018152 ('DLO', 'BID') 23 4948 1
1712598789250018154 ('MKU', 'BID') 12 4869 2
1712598789250018157 ('IGM', 'ASK') 1 5807 -13
1712598789250018158 ('BRV', 'BID') 1 4934 19
1712598789250018163 ('BRV', 'BID') 10 4933 0
[CANCELLED] 1712598789250018151 ('EPT', 'ASK')
[CANCELLED] 1712598789250018153 ('DLO', 'ASK')
[CANCELLED] 1712598789250018155 ('MKU', 'ASK')
[CANCELLED] 1712598789250018156 ('IGM', 'BID')
[CANCELLED] 1712598789250018159 ('BRV', 'ASK')
[CANCELLED] 1712598789250018160 ('EPT', 'BID')
[CANCELLED] 1712598789250018161 ('IGM', 'BID')
[CANCELLED] 1712598789250018162 ('IGM', 'ASK')
1712598789250018170 ('IGM', 'BID') 30 5802 8
1712598789250018170 ('IGM', 'BID') 14 5803 7
1712598789250018168 ('MKU', 'BID') 1 4829 0
1712598789250018164 ('EPT', 'BID') 11 4869 0
1712598789250018171 ('BRV', 'BID') 1 4857 0
1712598789250018169 ('MKU', 'ASK') 12 4833 0
1712598789250018177 ('MKU', 'ASK') 10 4853 0
[CANCELLED] 1712598789250018165 ('EPT', 'ASK')
[CANCELLED] 1712598789250018166 ('DLO', 'BID')
[CANCELLED] 1712598789250018167 ('DLO', 'ASK')
[CANCELLED] 1712598789250018172 ('BRV', 'ASK')
[CANCELLED] 1712598789250018173 ('EPT', 'BID')
[CANCELLED] 1712598789250018174 ('EPT', 'ASK')
[CANCELLED] 1712598789250018175 ('DLO', 'BID')
[CANCELLED] 1712598789250018176 ('MKU', 'BID')
[CANCELLED] 1712598789250018178 ('BRV', 'BID')
[CANCELLED] 1712598789250018179 ('BRV', 'ASK')
[REJECTED] 1712598789250018180 ('JAK', 'BID')
1712598789250018181 ('EPT', 'BID') 11 4845 11
1712598789250018186 ('MKU', 'ASK') 23 4839 -6
1712598789250018187 ('IGM', 'BID') 1 5773 1
1712598789250018184 ('DLO', 'ASK') 3 4946 0
1712598789250018182 ('EPT', 'ASK') 23 4860 0
[CANCELLED] 1712598789250018183 ('DLO', 'BID')
[CANCELLED] 1712598789250018185 ('MKU', 'BID')
[CANCELLED] 1712598789250018188 ('IGM', 'ASK')
[CANCELLED] 1712598789250018189 ('BRV', 'ASK')
[CANCELLED] 1712598789250018190 ('EPT', 'BID')
[CANCELLED] 1712598789250018191 ('IGM', 'BID')
[CANCELLED] 1712598789250018192 ('IGM', 'ASK')
[CANCELLED] 1712598789250018193 ('IGM', 'BID')
[REJECTED] 1712598789250018194 ('JAK', 'BID')
[REJECTED] 1712598789250018195 ('JAK', 'BID')
1712598789250018197 ('EPT', 'ASK') 1 4878 -8
1712598789250018199 ('DLO', 'ASK') 1 4955 0
1712598789250018201 ('MKU', 'ASK') 1 4867 -5
1712598789250018203 ('IGM', 'ASK') 12 5768 -1
1712598789250018209 ('MKU', 'ASK') 10 4882 0
[CANCELLED] 1712598789250018196 ('EPT', 'BID')
[CANCELLED] 1712598789250018198 ('DLO', 'BID')
[CANCELLED] 1712598789250018200 ('MKU', 'BID')
[CANCELLED] 1712598789250018202 ('IGM', 'BID')
[CANCELLED] 1712598789250018204 ('BRV', 'ASK')
[CANCELLED] 1712598789250018205 ('EPT', 'BID')
[CANCELLED] 1712598789250018206 ('EPT', 'ASK')
[CANCELLED] 1712598789250018207 ('DLO', 'BID')
[CANCELLED] 1712598789250018208 ('MKU', 'BID')
[CANCELLED] 1712598789250018210 ('BRV', 'ASK')
1712598789250018212 ('SCP', 'ASK') 30 5090 0
1712598789250018213 ('SCP', 'ASK') 20 5089 0
[REJECTED] 1712598789250018214 ('JAK', 'BID')
[REJECTED] 1712598789250018215 ('JAK', 'BID')
[REJECTED] 1712598789250018216 ('JAK', 'BID')
[REJECTED] 1712598789250018217 ('JAK', 'BID')
[REJECTED] 1712598789250018218 ('JAK', 'BID')
1712598789250018220 ('EPT', 'ASK') 11 4890 -5
1712598789250018222 ('DLO', 'ASK') 1 4969 -5
1712598789250018223 ('MKU', 'BID') 23 4869 10
1712598789250018225 ('IGM', 'BID') 22 5786 10
1712598789250018227 ('BRV', 'ASK') 30 4655 0
1712598789250018212 ('SCP', 'ASK') 2 5090 0
1712598789250018227 ('BRV', 'ASK') 6 4655 0
1712598789250018229 ('MKU', 'BID') 10 4859 0
1712598789250018230 ('IGM', 'BID') 10 5776 0
1712598789250018211 ('SCP', 'ASK') 30 5091 0
1712598789250018211 ('SCP', 'ASK') 18 5091 0
[CANCELLED] 1712598789250018219 ('EPT', 'BID')
[CANCELLED] 1712598789250018221 ('DLO', 'BID')
[CANCELLED] 1712598789250018224 ('MKU', 'ASK')
[CANCELLED] 1712598789250018226 ('IGM', 'ASK')
[CANCELLED] 1712598789250018228 ('EPT', 'BID')
[CANCELLED] 1712598789250018231 ('IGM', 'ASK')
[CANCELLED] 1712598789250018232 ('IGM', 'BID')
1712598789250018233 ('SCP', 'ASK') 24 5126 -23
[REJECTED] 1712598789250018234 ('SCP', 'ASK')
[REJECTED] 1712598789250018235 ('SCP', 'ASK')
1712598789250018236 ('SCP', 'ASK') 4 5126 -26
[REJECTED] 1712598789250018237 ('JAK', 'BID')
[REJECTED] 1712598789250018238 ('JAK', 'BID')
[REJECTED] 1712598789250018239 ('JAK', 'BID')
[REJECTED] 1712598789250018240 ('JAK', 'BID')
[REJECTED] 1712598789250018241 ('JAK', 'BID')
1712598789250018243 ('EPT', 'ASK') 1 4913 -4
1712598789250018244 ('DLO', 'BID') 25 4966 9
1712598789250018246 ('MKU', 'BID') 1 4822 10
1712598789250018249 ('IGM', 'ASK') 10 5836 -44
1712598789250018249 ('IGM', 'ASK') 2 5835 -43
1712598789250018245 ('DLO', 'ASK') 1 4979 0
[CANCELLED] 1712598789250018242 ('EPT', 'BID')
[CANCELLED] 1712598789250018247 ('MKU', 'ASK')
[CANCELLED] 1712598789250018248 ('IGM', 'BID')
[CANCELLED] 1712598789250018250 ('BRV', 'BID')
[CANCELLED] 1712598789250018251 ('BRV', 'ASK')
[CANCELLED] 1712598789250018252 ('EPT', 'BID')
[CANCELLED] 1712598789250018253 ('EPT', 'ASK')
[CANCELLED] 1712598789250018254 ('DLO', 'BID')
[CANCELLED] 1712598789250018255 ('MKU', 'BID')
[CANCELLED] 1712598789250018256 ('MKU', 'ASK')
[CANCELLED] 1712598789250018257 ('IGM', 'BID')
[CANCELLED] 1712598789250018258 ('BRV', 'BID')
1712598789250018259 ('SCP', 'ASK') 24 5151 -7
[REJECTED] 1712598789250018260 ('SCP', 'ASK')
[REJECTED] 1712598789250018261 ('SCP', 'ASK')
[REJECTED] 1712598789250018262 ('SCP', 'ASK')
1712598789250018264 ('EPT', 'ASK') 3 4924 -2
1712598789250018266 ('DLO', 'ASK') 2 4995 -16
1712598789250018268 ('MKU', 'ASK') 13 4834 -2
1712598789250018269 ('IGM', 'BID') 22 5859 4
1712598789250018272 ('BRV', 'ASK') 2 4677 -13
1712598789250018273 ('IGM', 'BID') 10 5843 0
[CANCELLED] 1712598789250018263 ('EPT', 'BID')
[CANCELLED] 1712598789250018265 ('DLO', 'BID')
[CANCELLED] 1712598789250018267 ('MKU', 'BID')
[CANCELLED] 1712598789250018270 ('IGM', 'ASK')
[CANCELLED] 1712598789250018271 ('BRV', 'BID')
[CANCELLED] 1712598789250018274 ('IGM', 'ASK')
1712598789250018275 ('SCP', 'ASK') 2 5169 -2
[REJECTED] 1712598789250018276 ('SCP', 'ASK')
[REJECTED] 1712598789250018277 ('SCP', 'ASK')
[REJECTED] 1712598789250018278 ('SCP', 'ASK')
[REJECTED] 1712598789250018279 ('SCP', 'ASK')
[REJECTED] 1712598789250018280 ('SCP', 'ASK')
1712598789250018288 ('IGM', 'ASK') 12 5856 -24
1712598789250018296 ('IGM', 'ASK') 10 5856 -4
1712598789250018281 ('EPT', 'BID') 30 4951 0
1712598789250018281 ('EPT', 'BID') 15 4951 0
1712598789250018285 ('MKU', 'BID') 12 4843 0
1712598789250018283 ('DLO', 'BID') 12 5016 0
1712598789250018289 ('BRV', 'BID') 13 4663 0
1712598789250018297 ('BRV', 'BID') 10 4643 0
[CANCELLED] 1712598789250018282 ('EPT', 'ASK')
[CANCELLED] 1712598789250018284 ('DLO', 'ASK')
[CANCELLED] 1712598789250018286 ('MKU', 'ASK')
[CANCELLED] 1712598789250018287 ('IGM', 'BID')
[CANCELLED] 1712598789250018290 ('BRV', 'ASK')
[CANCELLED] 1712598789250018291 ('EPT', 'BID')
[CANCELLED] 1712598789250018292 ('DLO', 'BID')
[CANCELLED] 1712598789250018293 ('MKU', 'BID')
[CANCELLED] 1712598789250018294 ('MKU', 'ASK')
[CANCELLED] 1712598789250018295 ('IGM', 'BID')
[REJECTED] 1712598789250018298 ('JAK', 'BID')
1712598789250018301 ('DLO', 'BID') 11 4999 7
1712598789250018303 ('MKU', 'BID') 11 4829 2
1712598789250018306 ('IGM', 'ASK') 1 5913 -13
1712598789250018307 ('BRV', 'BID') 10 4613 33
1712598789250018307 ('BRV', 'BID') 1 4614 32
1712598789250018305 ('IGM', 'BID') 12 5896 0
1712598789250018309 ('IGM', 'BID') 10 5876 0
1712598789250018299 ('EPT', 'BID') 11 4945 0
[CANCELLED] 1712598789250018300 ('EPT', 'ASK')
[CANCELLED] 1712598789250018302 ('DLO', 'ASK')
[CANCELLED] 1712598789250018304 ('MKU', 'ASK')
