1712717056918247169 ('DLO', <Side.BUY: 1>) 1 4608 5
[CANCELLED] 1712717056918248805 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918248807 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918248808 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918248809 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918248810 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918248812 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918248813 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918248814 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918248815 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918248816 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918248818 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918248820 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918248822 ('MKU', <Side.SELL: 2>)
1712717056918248837 ('MKU', <Side.BUY: 1>) 1 4511 8
[CANCELLED] 1712717056918248823 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918248824 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918248825 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918248826 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918248827 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918248828 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918248830 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918248832 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918248833 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918248834 ('BRV', <Side.SELL: 2>)
1712717056918248839 ('BRV', <Side.BUY: 1>) 1 4064 12
1712717056918248836 ('DLO', <Side.BUY: 1>) 1 4421 0
1712717056918248864 ('BRV', <Side.BUY: 1>) 2 4050 6
1712717056918248866 ('BRV', <Side.BUY: 1>) 2 4036 0
1712717056918248838 ('IGM', <Side.BUY: 1>) 1 5104 0
1712717056918248852 ('MKU', <Side.BUY: 1>) 2 4499 0
1712717056918248868 ('BRV', <Side.BUY: 1>) 2 4016 0
1712717056918248858 ('IGM', <Side.BUY: 1>) 2 5084 0
1712717056918248854 ('MKU', <Side.BUY: 1>) 2 4479 0
1712717056918248846 ('DLO', <Side.BUY: 1>) 2 4401 0
1712717056918248860 ('IGM', <Side.BUY: 1>) 2 5064 0
1712717056918248835 ('EPT', <Side.BUY: 1>) 1 5149 0
1712717056918248856 ('MKU', <Side.BUY: 1>) 2 4459 0
1712717056918248848 ('DLO', <Side.BUY: 1>) 2 4381 0
[CANCELLED] 1712717056918248840 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918248841 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918248842 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918248843 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918248844 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918248845 ('EPT', <Side.SELL: 2>)
1712717056918248870 ('EPT', <Side.BUY: 1>) 1 5145 7
[CANCELLED] 1712717056918248847 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918248849 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918248850 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918248851 ('DLO', <Side.SELL: 2>)
1712717056918248871 ('DLO', <Side.BUY: 1>) 1 4402 2
[CANCELLED] 1712717056918248853 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918248855 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918248857 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918248859 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918248861 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918248862 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918248863 ('IGM', <Side.SELL: 2>)
1712717056918248873 ('IGM', <Side.BUY: 1>) 1 5087 6
[CANCELLED] 1712717056918248865 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918248867 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918248869 ('BRV', <Side.SELL: 2>)
1712717056918248900 ('BRV', <Side.SELL: 2>) 2 4037 -5
1712717056918248893 ('IGM', <Side.BUY: 1>) 2 5073 0
1712717056918248875 ('EPT', <Side.BUY: 1>) 2 5132 0
1712717056918248902 ('BRV', <Side.SELL: 2>) 2 4052 0
1712717056918248877 ('EPT', <Side.BUY: 1>) 2 5112 0
[CANCELLED] 1712717056918248876 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918248878 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918248879 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918248880 ('EPT', <Side.SELL: 2>)
1712717056918248905 ('EPT', <Side.BUY: 1>) 1 5112 21
[CANCELLED] 1712717056918248881 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918248882 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918248883 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918248884 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918248885 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918248886 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918248872 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918248887 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918248888 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918248889 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918248890 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918248891 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918248892 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918248894 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918248895 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918248896 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918248897 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918248898 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918248874 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918248899 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918248901 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918248903 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918248904 ('BRV', <Side.SELL: 2>)
1712717056918248910 ('EPT', <Side.BUY: 1>) 2 5112 1
1712717056918248935 ('BRV', <Side.SELL: 2>) 2 4068 -4
1712717056918248908 ('IGM', <Side.BUY: 1>) 1 5069 0
1712717056918248928 ('IGM', <Side.BUY: 1>) 2 5049 0
1712717056918248930 ('IGM', <Side.BUY: 1>) 2 5029 0
1712717056918248923 ('MKU', <Side.SELL: 2>) 2 4507 0
1712717056918248932 ('IGM', <Side.BUY: 1>) 2 5009 0
[CANCELLED] 1712717056918248911 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918248912 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918248913 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918248914 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918248915 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918248906 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918248916 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918248917 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918248918 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918248919 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918248920 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918248921 ('DLO', <Side.SELL: 2>)
1712717056918248941 ('DLO', <Side.BUY: 1>) 1 4391 2
[CANCELLED] 1712717056918248907 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918248922 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918248924 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918248925 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918248926 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918248927 ('MKU', <Side.SELL: 2>)
1712717056918248942 ('MKU', <Side.BUY: 1>) 1 4497 9
[CANCELLED] 1712717056918248929 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918248931 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918248933 ('IGM', <Side.SELL: 2>)
1712717056918248943 ('IGM', <Side.BUY: 1>) 1 5010 1
[CANCELLED] 1712717056918248909 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918248934 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918248936 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918248937 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918248938 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918248939 ('BRV', <Side.SELL: 2>)
1712717056918248944 ('BRV', <Side.BUY: 1>) 1 4051 19
1712717056918248969 ('BRV', <Side.BUY: 1>) 2 4050 0
1712717056918248957 ('MKU', <Side.BUY: 1>) 2 4486 0
1712717056918248940 ('EPT', <Side.BUY: 1>) 1 5135 0
1712717056918248945 ('EPT', <Side.BUY: 1>) 2 5115 0
1712717056918248964 ('IGM', <Side.SELL: 2>) 2 5033 0
[CANCELLED] 1712717056918248946 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918248947 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918248948 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918248949 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918248950 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918248951 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918248952 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918248953 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918248954 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918248955 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918248956 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918248958 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918248959 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918248960 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918248961 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918248962 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918248963 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918248965 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918248966 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918248967 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918248968 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918248970 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918248971 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918248972 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918248973 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918248974 ('BRV', <Side.SELL: 2>)
1712717056918248979 ('BRV', <Side.BUY: 1>) 1 4031 0
1712717056918248977 ('MKU', <Side.BUY: 1>) 1 4467 0
1712717056918249004 ('BRV', <Side.BUY: 1>) 2 4011 0
1712717056918248976 ('DLO', <Side.BUY: 1>) 1 4378 0
1712717056918248999 ('IGM', <Side.SELL: 2>) 2 5077 0
1712717056918249005 ('BRV', <Side.SELL: 2>) 2 4057 0
1712717056918248993 ('MKU', <Side.SELL: 2>) 2 4494 0
[CANCELLED] 1712717056918248975 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918248980 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918248981 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918248982 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918248983 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918248984 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918248985 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918248986 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918248987 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918248988 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918248989 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918248990 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918248991 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918248992 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918248994 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918248995 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918248996 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918248997 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918248978 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918248998 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249000 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249001 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918249002 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249003 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918249006 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918249007 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918249008 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918249009 ('BRV', <Side.SELL: 2>)
1712717056918249028 ('MKU', <Side.SELL: 2>) 2 4495 -20
1712717056918249030 ('MKU', <Side.SELL: 2>) 2 4495 0
1712717056918249040 ('BRV', <Side.SELL: 2>) 2 4067 -36
1712717056918249042 ('BRV', <Side.SELL: 2>) 1 4067 -16
[CANCELLED] 1712717056918249010 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918249015 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918249016 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918249017 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918249018 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918249019 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918249020 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918249011 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249021 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249022 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918249023 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249024 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918249025 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249026 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918249012 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918249027 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918249029 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918249031 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918249032 ('MKU', <Side.SELL: 2>)
1712717056918249045 ('MKU', <Side.BUY: 1>) 1 4495 1
[CANCELLED] 1712717056918249013 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249033 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249034 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918249035 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249036 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918249037 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249038 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918249014 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918249039 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918249041 ('BRV', <Side.BUY: 1>)
1712717056918249043 ('EPT', <Side.BUY: 1>) 1 5128 0
1712717056918249067 ('IGM', <Side.SELL: 2>) 2 5099 0
1712717056918249048 ('EPT', <Side.BUY: 1>) 2 5108 0
1712717056918249069 ('IGM', <Side.SELL: 2>) 2 5119 0
1712717056918249071 ('IGM', <Side.SELL: 2>) 2 5139 0
1712717056918249050 ('EPT', <Side.BUY: 1>) 2 5088 0
1712717056918249060 ('MKU', <Side.BUY: 1>) 2 4476 0
[CANCELLED] 1712717056918249049 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918249051 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918249052 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918249053 ('EPT', <Side.SELL: 2>)
1712717056918249078 ('EPT', <Side.BUY: 1>) 1 5086 7
[CANCELLED] 1712717056918249044 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249054 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249055 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918249056 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249057 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918249058 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249059 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918249061 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918249062 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918249063 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918249064 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918249065 ('MKU', <Side.SELL: 2>)
1712717056918249080 ('MKU', <Side.BUY: 1>) 1 4476 4
[CANCELLED] 1712717056918249046 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249066 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249068 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249070 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249047 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918249072 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918249073 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918249074 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918249075 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918249076 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918249077 ('BRV', <Side.SELL: 2>)
1712717056918249102 ('IGM', <Side.SELL: 2>) 2 5163 -5
1712717056918249082 ('BRV', <Side.BUY: 1>) 1 4062 0
1712717056918249079 ('DLO', <Side.BUY: 1>) 1 4405 0
1712717056918249107 ('BRV', <Side.BUY: 1>) 2 4042 0
1712717056918249095 ('MKU', <Side.BUY: 1>) 2 4460 0
1712717056918249109 ('BRV', <Side.BUY: 1>) 2 4022 0
1712717056918249083 ('EPT', <Side.BUY: 1>) 2 5073 0
1712717056918249097 ('MKU', <Side.BUY: 1>) 2 4440 0
[CANCELLED] 1712717056918249084 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918249085 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918249086 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918249087 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918249088 ('EPT', <Side.SELL: 2>)
1712717056918249112 ('EPT', <Side.BUY: 1>) 1 5066 7
[CANCELLED] 1712717056918249089 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249090 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918249091 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249092 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918249093 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249094 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918249096 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918249098 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918249099 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918249100 ('MKU', <Side.SELL: 2>)
1712717056918249114 ('MKU', <Side.BUY: 1>) 1 4434 7
[CANCELLED] 1712717056918249081 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249101 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249103 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249104 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918249105 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249106 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918249108 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918249110 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918249111 ('BRV', <Side.BUY: 1>)
1712717056918249136 ('IGM', <Side.SELL: 2>) 2 5174 0
1712717056918249117 ('EPT', <Side.BUY: 1>) 2 5053 0
1712717056918249130 ('MKU', <Side.SELL: 2>) 2 4464 0
1712717056918249124 ('DLO', <Side.SELL: 2>) 2 4415 0
1712717056918249119 ('EPT', <Side.BUY: 1>) 2 5033 0
1712717056918249138 ('IGM', <Side.SELL: 2>) 2 5194 0
[CANCELLED] 1712717056918249118 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918249120 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918249121 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918249122 ('EPT', <Side.SELL: 2>)
1712717056918249147 ('EPT', <Side.BUY: 1>) 1 5026 28
[CANCELLED] 1712717056918249113 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249123 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249125 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249126 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918249127 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249128 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918249129 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918249131 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918249132 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918249133 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918249134 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918249115 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249135 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249137 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249139 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249140 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918249116 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918249141 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918249142 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918249143 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918249144 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712717056918249145 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918249146 ('BRV', <Side.SELL: 2>)
1712717056918249152 ('EPT', <Side.BUY: 1>) 2 5026 8
1712717056918249171 ('IGM', <Side.SELL: 2>) 2 5208 -25
1712717056918249173 ('IGM', <Side.SELL: 2>) 2 5208 -5
1712717056918249177 ('BRV', <Side.SELL: 2>) 2 4108 -27
[CANCELLED] 1712717056918249153 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918249154 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918249155 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918249156 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918249157 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918249148 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249158 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249159 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918249160 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249161 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918249162 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249163 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918249149 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918249164 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918249165 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918249166 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918249167 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918249168 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918249169 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712717056918249150 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249170 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249172 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249174 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712717056918249175 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712717056918249151 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918249176 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712717056918249178 ('BRV', <Side.BUY: 1>)
1712717056918249209 ('BRV', <Side.SELL: 2>) 2 4097 -9
1712717056918249211 ('BRV', <Side.SELL: 2>) 2 4108 0
1712717056918249197 ('MKU', <Side.SELL: 2>) 2 4480 0
1712717056918249191 ('DLO', <Side.SELL: 2>) 2 4424 0
1712717056918249203 ('IGM', <Side.SELL: 2>) 2 5240 0
1712717056918249213 ('BRV', <Side.SELL: 2>) 2 4128 0
1712717056918249199 ('MKU', <Side.SELL: 2>) 2 4500 0
[CANCELLED] 1712717056918249179 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918249184 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918249185 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918249186 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918249187 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918249188 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712717056918249189 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712717056918249180 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249190 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249192 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249193 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918249194 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712717056918249195 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712717056918249181 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918249196 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918249198 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918249200 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712717056918249201 ('MKU', <Side.SELL: 2>)
