1712713890367047168 ('EPT', <Side.BUY: 1>) 1 4882 0
[CANCELLED] 1712713890367049698 ('IGM', <Side.SELL: 2>)
1712713890367049708 ('IGM', <Side.BUY: 1>) 1 5357 3
[CANCELLED] 1712713890367049700 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367049702 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367049703 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367049704 ('BRV', <Side.SELL: 2>)
1712713890367049709 ('BRV', <Side.BUY: 1>) 1 5078 13
1712713890367049734 ('BRV', <Side.BUY: 1>) 2 5071 0
1712713890367049706 ('DLO', <Side.BUY: 1>) 1 4995 0
1712713890367049722 ('MKU', <Side.BUY: 1>) 2 5012 0
1712713890367049736 ('BRV', <Side.BUY: 1>) 2 5051 0
1712713890367049705 ('EPT', <Side.BUY: 1>) 1 4899 0
1712713890367049724 ('MKU', <Side.BUY: 1>) 2 4992 0
1712713890367049716 ('DLO', <Side.BUY: 1>) 2 4975 0
1712713890367049738 ('BRV', <Side.BUY: 1>) 2 5031 0
1712713890367049729 ('IGM', <Side.SELL: 2>) 2 5386 0
1712713890367049710 ('EPT', <Side.BUY: 1>) 2 4879 0
[CANCELLED] 1712713890367049711 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049712 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049713 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049714 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049715 ('EPT', <Side.SELL: 2>)
1712713890367049739 ('EPT', <Side.BUY: 1>) 1 4877 3
[CANCELLED] 1712713890367049717 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049718 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049719 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049720 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049721 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049723 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049725 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049726 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049727 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049728 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049730 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049731 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367049732 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049733 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367049735 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367049737 ('BRV', <Side.SELL: 2>)
1712713890367049740 ('DLO', <Side.BUY: 1>) 1 4964 0
[CANCELLED] 1712713890367049744 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049745 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049746 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049747 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049748 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049749 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049750 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049751 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049752 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049753 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049754 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049755 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049741 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049756 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049757 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049758 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049759 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049760 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049761 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049742 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049762 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049763 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367049764 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049765 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367049766 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049767 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367049743 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367049768 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367049769 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367049770 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367049771 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367049772 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367049773 ('BRV', <Side.SELL: 2>)
1712713890367049777 ('IGM', <Side.BUY: 1>) 1 5374 0
[CANCELLED] 1712713890367049774 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049779 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049780 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049781 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049782 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049783 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049784 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049775 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049785 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049786 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049787 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049788 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049789 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049790 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049776 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049791 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049792 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049793 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049794 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049795 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049796 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049797 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049798 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367049799 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049800 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367049801 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049802 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367049778 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367049803 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367049804 ('BRV', <Side.SELL: 2>)
1712713890367049809 ('BRV', <Side.BUY: 1>) 1 5016 8
1712713890367049835 ('BRV', <Side.SELL: 2>) 2 5047 0
1712713890367049817 ('DLO', <Side.SELL: 2>) 2 5002 0
1712713890367049823 ('MKU', <Side.SELL: 2>) 2 5016 0
1712713890367049837 ('BRV', <Side.SELL: 2>) 2 5067 0
[CANCELLED] 1712713890367049805 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049810 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049811 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049812 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049813 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049814 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049815 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049806 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049816 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049818 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049819 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049820 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049821 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049807 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049822 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049824 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049825 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049826 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049827 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049808 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049828 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049829 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367049830 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049831 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367049832 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049833 ('IGM', <Side.SELL: 2>)
1712713890367049843 ('IGM', <Side.BUY: 1>) 1 5371 0
[CANCELLED] 1712713890367049834 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367049836 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367049838 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367049839 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367049840 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049845 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049846 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049847 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049848 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049849 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049850 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049841 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049851 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049852 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049853 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049854 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049855 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049856 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049842 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049857 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049858 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049859 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049860 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049861 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049862 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049863 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049864 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367049865 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049866 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367049867 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049868 ('IGM', <Side.SELL: 2>)
1712713890367049878 ('IGM', <Side.BUY: 1>) 1 5371 8
[CANCELLED] 1712713890367049844 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367049869 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367049870 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367049871 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367049872 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367049873 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367049874 ('BRV', <Side.SELL: 2>)
1712713890367049879 ('BRV', <Side.BUY: 1>) 1 5085 1
1712713890367049898 ('IGM', <Side.BUY: 1>) 2 5359 0
1712713890367049904 ('BRV', <Side.BUY: 1>) 2 5066 0
1712713890367049881 ('EPT', <Side.SELL: 2>) 2 4942 0
1712713890367049876 ('DLO', <Side.BUY: 1>) 1 5021 0
1712713890367049877 ('MKU', <Side.BUY: 1>) 1 5031 0
[CANCELLED] 1712713890367049875 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049880 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049882 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049883 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049884 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049885 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049886 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049887 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049888 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049889 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049890 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049891 ('DLO', <Side.SELL: 2>)
1712713890367049907 ('DLO', <Side.BUY: 1>) 1 5021 1
[CANCELLED] 1712713890367049892 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049893 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049894 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049895 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049896 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049897 ('MKU', <Side.SELL: 2>)
1712713890367049908 ('MKU', <Side.BUY: 1>) 1 5030 2
[CANCELLED] 1712713890367049899 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367049900 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049901 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367049902 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049903 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367049905 ('BRV', <Side.SELL: 2>)
1712713890367049910 ('BRV', <Side.BUY: 1>) 1 5045 10
1712713890367049909 ('IGM', <Side.BUY: 1>) 1 5341 0
1712713890367049935 ('BRV', <Side.BUY: 1>) 2 5035 0
[CANCELLED] 1712713890367049906 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049911 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049912 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049913 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049914 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049915 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049916 ('EPT', <Side.SELL: 2>)
1712713890367049941 ('EPT', <Side.BUY: 1>) 1 4951 0
[CANCELLED] 1712713890367049917 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049918 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049919 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049920 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049921 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049922 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049923 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049924 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049925 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049926 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049927 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049928 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049929 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049930 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367049931 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049932 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367049933 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049934 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367049936 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367049937 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367049938 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367049939 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367049940 ('BRV', <Side.SELL: 2>)
1712713890367049965 ('IGM', <Side.SELL: 2>) 2 5371 0
1712713890367049971 ('BRV', <Side.SELL: 2>) 2 5088 0
1712713890367049959 ('MKU', <Side.SELL: 2>) 2 5068 0
[CANCELLED] 1712713890367049946 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049947 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049948 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049949 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049950 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049951 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049942 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049952 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049953 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049954 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049955 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049956 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049957 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049943 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049958 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049960 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049961 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049962 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049963 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049944 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049964 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049966 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049967 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367049968 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367049969 ('IGM', <Side.SELL: 2>)
1712713890367049977 ('IGM', <Side.BUY: 1>) 1 5360 12
[CANCELLED] 1712713890367049945 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367049970 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367049972 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367049973 ('BRV', <Side.SELL: 2>)
1712713890367049992 ('MKU', <Side.SELL: 2>) 2 5090 -7
1712713890367049997 ('IGM', <Side.BUY: 1>) 2 5347 5
1712713890367050004 ('BRV', <Side.SELL: 2>) 2 5114 -7
1712713890367050006 ('BRV', <Side.SELL: 2>) 2 5127 0
[CANCELLED] 1712713890367049974 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049979 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049980 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049981 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049982 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049983 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367049984 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367049975 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049985 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049986 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049987 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049988 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049989 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367049990 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367049976 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049991 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049993 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049994 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049995 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367049996 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367049998 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367049999 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367050000 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367050001 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367050002 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367049978 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367050003 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367050005 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367050007 ('BRV', <Side.BUY: 1>)
1712713890367050012 ('BRV', <Side.BUY: 1>) 1 5125 0
1712713890367050010 ('MKU', <Side.BUY: 1>) 1 5089 0
1712713890367050037 ('BRV', <Side.BUY: 1>) 2 5105 0
1712713890367050025 ('MKU', <Side.BUY: 1>) 2 5069 0
1712713890367050009 ('DLO', <Side.BUY: 1>) 1 5021 0
1712713890367050008 ('EPT', <Side.BUY: 1>) 1 4960 0
1712713890367050039 ('BRV', <Side.BUY: 1>) 2 5085 0
[CANCELLED] 1712713890367050013 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367050014 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367050015 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367050016 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367050017 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367050018 ('EPT', <Side.SELL: 2>)
1712713890367050043 ('EPT', <Side.BUY: 1>) 1 4953 6
[CANCELLED] 1712713890367050019 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367050020 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367050021 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367050022 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367050023 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367050024 ('DLO', <Side.SELL: 2>)
1712713890367050044 ('DLO', <Side.BUY: 1>) 1 5009 11
[CANCELLED] 1712713890367050026 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367050027 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367050028 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367050029 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367050030 ('MKU', <Side.SELL: 2>)
1712713890367050045 ('MKU', <Side.BUY: 1>) 1 5052 9
[CANCELLED] 1712713890367050011 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367050031 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367050032 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367050033 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367050034 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367050035 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367050036 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367050038 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367050040 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367050041 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712713890367050042 ('BRV', <Side.SELL: 2>)
1712713890367050047 ('BRV', <Side.BUY: 1>) 1 5081 9
1712713890367050072 ('BRV', <Side.BUY: 1>) 2 5070 0
1712713890367050060 ('MKU', <Side.BUY: 1>) 2 5041 0
1712713890367050046 ('IGM', <Side.BUY: 1>) 1 5400 0
1712713890367050054 ('DLO', <Side.BUY: 1>) 2 5000 0
1712713890367050074 ('BRV', <Side.BUY: 1>) 2 5050 0
1712713890367050066 ('IGM', <Side.BUY: 1>) 2 5380 0
1712713890367050068 ('IGM', <Side.BUY: 1>) 2 5360 0
[CANCELLED] 1712713890367050048 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367050049 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367050050 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367050051 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367050052 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367050053 ('EPT', <Side.SELL: 2>)
1712713890367050077 ('EPT', <Side.BUY: 1>) 1 4946 1
[CANCELLED] 1712713890367050055 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367050056 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367050057 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367050058 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367050059 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367050061 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367050062 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367050063 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367050064 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712713890367050065 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712713890367050067 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367050069 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367050070 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712713890367050071 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712713890367050073 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367050075 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712713890367050076 ('BRV', <Side.BUY: 1>)
1712713890367050101 ('IGM', <Side.SELL: 2>) 2 5383 -1
1712713890367050107 ('BRV', <Side.SELL: 2>) 2 5079 0
1712713890367050082 ('EPT', <Side.BUY: 1>) 2 4927 0
1712713890367050103 ('IGM', <Side.SELL: 2>) 2 5402 0
1712713890367050109 ('BRV', <Side.SELL: 2>) 2 5099 0
[CANCELLED] 1712713890367050083 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367050084 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367050085 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367050086 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712713890367050087 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712713890367050078 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367050088 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712713890367050089 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712713890367050090 ('DLO', <Side.BUY: 1>)
